N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.096925553E+00 1.078306877E+00 1.060485622E+00 1.042538351E+00
1.016672606E+01 1.097359560E+00 1.079008691E+00 1.061530183E+00 1.044002468E+00
1.033324570E+01 1.097992018E+00 1.080028466E+00 1.063042998E+00 1.046115219E+00
1.049996187E+01 1.098910593E+00 1.081503323E+00 1.065220421E+00 1.049140051E+00
1.066670514E+01 1.100238235E+00 1.083621803E+00 1.068326259E+00 1.053421290E+00
1.083333839E+01 1.102143486E+00 1.086634645E+00 1.072698546E+00 1.059380905E+00
1.100000000E+01 1.104849455E+00 1.090858114E+00 1.078738159E+00 1.067480929E+00
1.116672606E+01 1.108635608E+00 1.096657180E+00 1.086857848E+00 1.078122610E+00
1.133324570E+01 1.113820651E+00 1.104388334E+00 1.097365244E+00 1.091458137E+00
1.149996187E+01 1.120708885E+00 1.114279356E+00 1.110267742E+00 1.107138887E+00
1.166670514E+01 1.129481319E+00 1.126244776E+00 1.125050114E+00 1.124136207E+00
1.183333839E+01 1.140034589E+00 1.139702959E+00 1.140586701E+00 1.140875036E+00
1.200000000E+01 1.151831276E+00 1.153556691E+00 1.155396033E+00 1.155796181E+00
1.216672606E+01 1.163904182E+00 1.166497728E+00 1.168229488E+00 1.168032436E+00
1.233324570E+01 1.175139948E+00 1.177549215E+00 1.178590977E+00 1.177638381E+00
1.249996187E+01 1.184743412E+00 1.186443328E+00 1.186753263E+00 1.185238559E+00
1.266670514E+01 1.192532278E+00 1.193527057E+00 1.193337244E+00 1.191514128E+00
1.283333839E+01 1.198826260E+00 1.199359316E+00 1.198910376E+00 1.196942301E+00
1.300000000E+01 1.204095231E+00 1.204393600E+00 1.203825312E+00 1.201782771E+00
