N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.771464700E-02 2.751376000E-02 2.708829500E-02 2.650335600E-02
1.600000000E+01 -1.227533900E-02 -1.645513700E-02 -2.121256100E-02 -2.277296900E-02
1.700000000E+01 9.392413600E-02 9.442661000E-02 9.404243400E-02 9.418411600E-02
1.549996187E+01 -1.634639880E-01 -1.537440780E-01 -1.452267410E-01 -1.374158900E-01
1.649996187E+01 5.886654100E-02 6.108850300E-02 6.208704600E-02 6.252680500E-02
1.674996808E+01 7.986755300E-02 8.041057400E-02 8.193246900E-02 8.222430600E-02
1.624993176E+01 3.268125300E-02 3.274862900E-02 3.254668300E-02 3.201433800E-02
1.574996808E+01 -1.145051180E-01 -1.289566820E-01 -1.375887710E-01 -1.440801630E-01
1.524993176E+01 8.131915000E-03 8.697958000E-03 8.714598000E-03 8.612361000E-03
