N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.395640200E-02 1.196677900E-02 1.055856700E-02 9.514065000E-03
1.016672606E+01 1.076281900E-02 9.114105000E-03 7.960033000E-03 7.112641000E-03
1.033324570E+01 8.101078000E-03 6.790828000E-03 5.883523000E-03 5.223540000E-03
1.049996187E+01 5.967849000E-03 4.964859000E-03 4.277088000E-03 3.780908000E-03
1.066670514E+01 4.320576000E-03 3.576812000E-03 3.071125000E-03 2.708910000E-03
1.083333839E+01 3.088449000E-03 2.551063000E-03 2.188414000E-03 1.930295000E-03
1.100000000E+01 2.190026000E-03 1.809846000E-03 1.555035000E-03 1.374774000E-03
1.116672606E+01 1.547507000E-03 1.283192000E-03 1.107274000E-03 9.836620000E-04
1.133324570E+01 1.094459000E-03 9.135310000E-04 7.940790000E-04 7.108490000E-04
1.149996187E+01 7.781790000E-04 6.562140000E-04 5.765280000E-04 5.216500000E-04
1.166670514E+01 5.588040000E-04 4.779780000E-04 4.259350000E-04 3.906820000E-04
1.183333839E+01 4.071640000E-04 3.547090000E-04 3.216100000E-04 2.997210000E-04
1.200000000E+01 3.023410000E-04 2.691930000E-04 2.488580000E-04 2.358360000E-04
1.216672606E+01 2.295500000E-04 2.092960000E-04 1.973200000E-04 1.899730000E-04
1.233324570E+01 1.784300000E-04 1.665470000E-04 1.598370000E-04 1.559390000E-04
1.249996187E+01 1.417930000E-04 1.351320000E-04 1.315660000E-04 1.296420000E-04
1.266670514E+01 1.147370000E-04 1.111700000E-04 1.093750000E-04 1.085110000E-04
1.283333839E+01 9.401200000E-05 9.217900000E-05 9.132800000E-05 9.099500000E-05
1.300000000E+01 7.755300000E-05 7.664400000E-05 7.626700000E-05 7.618400000E-05
