N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.184976700E-02 1.051593800E-02 9.597777000E-03 8.940968000E-03
1.016672606E+01 8.928263000E-03 7.808259000E-03 7.044009000E-03 6.502292000E-03
1.033324570E+01 6.607975000E-03 5.708916000E-03 5.101023000E-03 4.673713000E-03
1.049996187E+01 4.809420000E-03 4.115767000E-03 3.650666000E-03 3.326005000E-03
1.066670514E+01 3.451579000E-03 2.933851000E-03 2.589100000E-03 2.349763000E-03
1.083333839E+01 2.451244000E-03 2.074961000E-03 1.825742000E-03 1.653442000E-03
1.100000000E+01 1.729265000E-03 1.461448000E-03 1.284788000E-03 1.163060000E-03
1.116672606E+01 1.216531000E-03 1.029062000E-03 9.058250000E-04 8.211720000E-04
1.133324570E+01 8.567960000E-04 7.274090000E-04 6.426410000E-04 5.846760000E-04
1.149996187E+01 6.066250000E-04 5.185100000E-04 4.610570000E-04 4.220620000E-04
1.166670514E+01 4.337270000E-04 3.745960000E-04 3.363390000E-04 3.107070000E-04
1.183333839E+01 3.147040000E-04 2.757540000E-04 2.508700000E-04 2.345470000E-04
1.200000000E+01 2.329000000E-04 2.078760000E-04 1.921900000E-04 1.822170000E-04
1.216672606E+01 1.765920000E-04 1.610300000E-04 1.515290000E-04 1.457510000E-04
1.233324570E+01 1.375290000E-04 1.282570000E-04 1.227680000E-04 1.196200000E-04
1.249996187E+01 1.099820000E-04 1.047220000E-04 1.017070000E-04 1.001080000E-04
1.266670514E+01 8.998200000E-05 8.715600000E-05 8.557300000E-05 8.482600000E-05
1.283333839E+01 7.486600000E-05 7.342400000E-05 7.262600000E-05 7.232000000E-05
1.300000000E+01 6.291800000E-05 6.222000000E-05 6.185100000E-05 6.172800000E-05
