T d154 d184 d214 d244
d 150 180 210 240
290 4.262045000E-03 3.518159000E-03 3.003094000E-03 2.650261000E-03
295 3.967227000E-03 3.325916000E-03 2.896790000E-03 2.593538000E-03
300 3.899496000E-03 3.338525000E-03 3.052101000E-03 2.721324000E-03
305 3.955575000E-03 3.473977000E-03 3.357708000E-03 2.988141000E-03
310 4.151726000E-03 3.736412000E-03 3.626869000E-03 3.573281000E-03
315 4.444343000E-03 4.099123000E-03 3.870214000E-03 4.422195000E-03
320 4.942030000E-03 4.642279000E-03 4.436892000E-03 4.601798000E-03
325 5.575039000E-03 5.293960000E-03 5.094043000E-03 4.942819000E-03
330 6.246995000E-03 5.960769000E-03 5.741328000E-03 5.554848000E-03
335 6.917352000E-03 6.548479000E-03 6.274512000E-03 6.022177000E-03
340 7.409447000E-03 6.685744000E-03 6.271628000E-03 5.896706000E-03
