T d154 d184 d214 d244
d 150 180 210 240
290 6.817477000E-03 6.361423000E-03 6.074566000E-03 5.887358000E-03
295 7.343476000E-03 7.002667000E-03 6.920084000E-03 6.687198000E-03
300 8.098166000E-03 7.882485000E-03 7.785406000E-03 7.964751000E-03
305 9.414147000E-03 9.305945000E-03 9.287913000E-03 9.730653000E-03
310 1.116488000E-02 1.116620000E-02 1.120395000E-02 1.144769800E-02
315 1.357975400E-02 1.331443400E-02 1.338834000E-02 1.350532500E-02
320 1.688805000E-02 1.603091700E-02 1.611406700E-02 1.623041700E-02
325 1.899719400E-02 1.912974200E-02 1.919006600E-02 1.925359700E-02
330 2.223354000E-02 2.319859900E-02 2.225620700E-02 2.218291200E-02
335 2.599904300E-02 2.587362200E-02 2.570206600E-02 2.549654600E-02
340 2.994993200E-02 2.958159000E-02 2.918584900E-02 2.876165300E-02
