N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 295 2.100E-4 1.200366040E+00 1.240212194E+00
1.468000E+10 1.000E+17 295 2.100E-4 1.220922145E+00 1.240932287E+00
2.154000E+10 1.000E+17 295 2.100E-4 1.228147802E+00 1.241871148E+00
3.162000E+10 1.000E+17 295 2.100E-4 1.233381073E+00 1.243044328E+00
4.642000E+10 1.000E+17 295 2.100E-4 1.234592227E+00 1.244435650E+00
6.813000E+10 1.000E+17 295 2.100E-4 1.240822657E+00 1.245989695E+00
1.000000E+11 1.000E+17 295 2.100E-4 1.245327202E+00 1.247941069E+00
1.468000E+11 1.000E+17 295 2.100E-4 1.248575689E+00 1.249808326E+00
2.154000E+11 1.000E+17 295 2.100E-4 1.250553318E+00 1.251224940E+00
3.162000E+11 1.000E+17 295 2.100E-4 1.255569120E+00 1.259829129E+00
4.642000E+11 1.000E+17 295 2.100E-4 1.265950160E+00 1.266160407E+00
6.813000E+11 1.000E+17 295 2.100E-4 1.267117185E+00 1.267200122E+00
1.000000E+12 1.000E+17 295 2.100E-4 1.275717532E+00 1.276793709E+00
1.468000E+12 1.000E+17 295 2.100E-4 1.277480883E+00 1.277495121E+00
2.154000E+12 1.000E+17 295 2.100E-4 1.280663303E+00 1.282835437E+00
3.162000E+12 1.000E+17 295 2.100E-4 1.273961931E+00 1.274036048E+00
4.642000E+12 1.000E+17 295 2.100E-4 1.291529814E+00 1.291665462E+00
6.813000E+12 1.000E+17 295 2.100E-4 1.298325936E+00 1.298350184E+00
1.000000E+13 1.000E+17 295 2.100E-4 1.312728363E+00 1.312718997E+00
