N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -6.732489400E-02 -5.994570000E-03 1.653189700E-02 2.488271500E-02 3.116913100E-02 4.360000500E-02 5.833828400E-02 6.978686500E-02 7.658891100E-02
1.016672606E+01 -6.652871700E-02 -5.728751000E-03 1.662007100E-02 2.490489300E-02 3.114424100E-02 4.349894200E-02 5.807548000E-02 6.920029200E-02 7.555486900E-02
1.033324570E+01 -6.538294400E-02 -5.346823000E-03 1.674672800E-02 2.492821500E-02 3.110852700E-02 4.335559500E-02 5.771016400E-02 6.841539900E-02 7.420559300E-02
1.049996187E+01 -6.374899900E-02 -4.803372000E-03 1.692688400E-02 2.497143400E-02 3.105778000E-02 4.315533000E-02 5.721391200E-02 6.740634000E-02 7.257522000E-02
1.066670514E+01 -6.144925000E-02 -4.040808000E-03 1.717954000E-02 2.503032200E-02 3.098672000E-02 4.288152300E-02 5.656103100E-02 6.616823700E-02 7.066690300E-02
1.083333839E+01 -5.827288000E-02 -2.991915000E-03 1.752682800E-02 2.511390300E-02 3.087625600E-02 4.251829700E-02 5.573810000E-02 6.472138000E-02 6.861271500E-02
1.100000000E+01 -5.400175100E-02 -1.589087000E-03 1.799097100E-02 2.522503500E-02 3.074383600E-02 4.203575500E-02 5.475765000E-02 6.313876500E-02 6.653825000E-02
1.116672606E+01 -4.847003900E-02 2.158980000E-04 1.858777400E-02 2.536563100E-02 3.056860600E-02 4.148104400E-02 5.367098600E-02 6.153319600E-02 6.464690100E-02
1.133324570E+01 -4.166405500E-02 2.409104000E-03 1.931651800E-02 2.553587900E-02 3.036801200E-02 4.086303800E-02 5.257260900E-02 6.011293100E-02 6.309524400E-02
1.149996187E+01 -3.383982800E-02 4.927045000E-03 2.014891800E-02 2.572541500E-02 3.014864000E-02 4.023077800E-02 5.158898000E-02 5.901635300E-02 6.202622500E-02
1.166670514E+01 -2.558255800E-02 7.567516000E-03 2.102435400E-02 2.591806600E-02 2.992462200E-02 3.968782400E-02 5.085155700E-02 5.833845300E-02 6.153550200E-02
1.183333839E+01 -1.770332200E-02 1.009603500E-02 2.185932000E-02 2.609429900E-02 2.974255800E-02 3.930662100E-02 5.046245100E-02 5.817793700E-02 6.158691700E-02
1.200000000E+01 -1.095406600E-02 1.227471700E-02 2.257094800E-02 2.623763600E-02 2.962383100E-02 3.913711000E-02 5.046492500E-02 5.849324800E-02 6.216814500E-02
1.216672606E+01 -5.732173000E-03 1.393354800E-02 2.310891400E-02 2.643838000E-02 2.961066700E-02 3.924320200E-02 5.083062400E-02 5.920084200E-02 6.311325300E-02
1.233324570E+01 -2.009402000E-03 1.511460000E-02 2.343534400E-02 2.648317400E-02 2.968764400E-02 3.955143500E-02 5.147105300E-02 6.014847800E-02 6.426836800E-02
1.249996187E+01 4.935270000E-04 1.582524300E-02 2.356527900E-02 2.650091600E-02 2.985344500E-02 4.002072100E-02 5.226934600E-02 6.121203400E-02 6.546216400E-02
1.266670514E+01 2.088211000E-03 1.617940500E-02 2.352598900E-02 2.646392000E-02 3.005868800E-02 4.055478100E-02 5.311516000E-02 6.224062400E-02 6.658351400E-02
1.283333839E+01 3.013312000E-03 1.621341300E-02 2.335337500E-02 2.639020300E-02 3.027215700E-02 4.110062200E-02 5.392138300E-02 6.318393700E-02 6.758359400E-02
1.300000000E+01 3.424543000E-03 1.602328100E-02 2.308098300E-02 2.618979000E-02 3.047102100E-02 4.160071500E-02 5.462197300E-02 6.392831100E-02 6.827633400E-02
