N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -1.422992580E-01 -3.192358500E-02 8.304476000E-03 2.251910400E-02 3.098826700E-02 4.401330900E-02 5.852856400E-02 7.056541800E-02 7.866116400E-02
1.016672606E+01 -1.408866590E-01 -3.139233200E-02 8.477499000E-03 2.256990000E-02 3.096808000E-02 4.390052700E-02 5.820747200E-02 6.990454000E-02 7.746011500E-02
1.033324570E+01 -1.388490110E-01 -3.062884900E-02 8.725855000E-03 2.262958300E-02 3.091616100E-02 4.374040000E-02 5.780572100E-02 6.903236200E-02 7.590655800E-02
1.049996187E+01 -1.359333070E-01 -2.954213400E-02 9.078814000E-03 2.273062700E-02 3.087203600E-02 4.351634600E-02 5.726478900E-02 6.792035800E-02 7.395562900E-02
1.066670514E+01 -1.318099190E-01 -2.801668200E-02 9.573137000E-03 2.287063400E-02 3.081026900E-02 4.320937600E-02 5.655149000E-02 6.653292900E-02 7.169211200E-02
1.083333839E+01 -1.260771550E-01 -2.591755100E-02 1.025131700E-02 2.306564100E-02 3.071267300E-02 4.280095500E-02 5.564808900E-02 6.489337800E-02 6.924444700E-02
1.100000000E+01 -1.183001100E-01 -2.310897600E-02 1.115512600E-02 2.332495300E-02 3.060556800E-02 4.227898700E-02 5.456365200E-02 6.308363000E-02 6.675922300E-02
1.116672606E+01 -1.081123010E-01 -1.949480300E-02 1.231251500E-02 2.365610500E-02 3.046003300E-02 4.164710900E-02 5.333720100E-02 6.124502900E-02 6.446217100E-02
1.133324570E+01 -9.540320400E-02 -1.509463400E-02 1.371758300E-02 2.405426200E-02 3.029915600E-02 4.092379700E-02 5.207613000E-02 5.954452300E-02 6.253991800E-02
1.149996187E+01 -8.056659000E-02 -1.006469500E-02 1.530991900E-02 2.449949100E-02 3.012074400E-02 4.020117600E-02 5.091557400E-02 5.817839200E-02 6.115823300E-02
1.166670514E+01 -6.467261500E-02 -4.806007000E-03 1.696838300E-02 2.495547100E-02 2.993789900E-02 3.954850000E-02 4.999658300E-02 5.724303700E-02 6.038170800E-02
1.183333839E+01 -4.932452300E-02 1.876830000E-04 1.853520800E-02 2.537798500E-02 2.977763500E-02 3.905096900E-02 4.942888300E-02 5.687288200E-02 6.023371700E-02
1.200000000E+01 -3.608892000E-02 4.448380000E-03 1.986728300E-02 2.571400800E-02 2.965394400E-02 3.877899100E-02 4.926202100E-02 5.697713300E-02 6.064329900E-02
1.216672606E+01 -2.582135800E-02 7.750605000E-03 2.088286400E-02 2.595751200E-02 2.963144600E-02 3.876664700E-02 4.947581200E-02 5.751658700E-02 6.149601800E-02
1.233324570E+01 -1.844899700E-02 1.010504500E-02 2.157177300E-02 2.612701500E-02 2.968138700E-02 3.897815000E-02 4.999289900E-02 5.836700300E-02 6.265306600E-02
1.249996187E+01 -1.333565100E-02 1.168263900E-02 2.197183000E-02 2.619984200E-02 2.980685900E-02 3.936517200E-02 5.070785200E-02 5.939534600E-02 6.389588500E-02
1.266670514E+01 -9.795926000E-03 1.266113500E-02 2.213893000E-02 2.620803300E-02 2.999020700E-02 3.986373400E-02 5.151828500E-02 6.046484600E-02 6.517938000E-02
1.283333839E+01 -7.346087000E-03 1.320305000E-02 2.212792700E-02 2.616298600E-02 3.019013300E-02 4.039359100E-02 5.234045300E-02 6.148101300E-02 6.637928100E-02
1.300000000E+01 -5.708967000E-03 1.341723400E-02 2.198277200E-02 2.607121800E-02 3.038492500E-02 4.091520400E-02 5.309252100E-02 6.242282900E-02 6.742283800E-02
