X Y Xfit Yfit
3.3187200E+1 1.6526400E+2 1.1160541E+2 1.2452485E+2
3.6421800E+1 1.7956800E+2 1.1208906E+2 1.3686218E+2
3.9863000E+1 1.9523100E+2 1.1263578E+2 1.5042122E+2
4.3626000E+1 2.1212900E+2 1.1325498E+2 1.6532277E+2
4.7583500E+1 2.3042400E+2 1.1395763E+2 1.8169957E+2
5.1857800E+1 2.5046400E+2 1.1475659E+2 1.9969743E+2
5.6546800E+1 2.7211200E+2 1.1566695E+2 2.1947650E+2
6.1757900E+1 2.9570100E+2 1.1670644E+2 2.4121268E+2
6.7242800E+1 3.2128600E+2 1.1789594E+2 2.6509913E+2
7.3126800E+1 3.4896500E+2 1.1926006E+2 2.9134794E+2
7.9530700E+1 3.7913000E+2 1.2082788E+2 3.2019196E+2
8.6252100E+1 4.1185800E+2 1.2263380E+2 3.5188675E+2
9.3460000E+1 4.4754800E+2 1.2471857E+2 3.8671280E+2
1.0143800E+2 4.8634400E+2 1.2713052E+2 4.2497779E+2
1.0980100E+2 5.2849300E+2 1.2992704E+2 4.6701916E+2
1.1904100E+2 5.7435500E+2 1.3317639E+2 5.1320690E+2
1.2849100E+2 6.2416500E+2 1.3695975E+2 5.6394643E+2
1.3881200E+2 6.7839500E+2 1.4137387E+2 6.1968177E+2
1.4991100E+2 7.3792300E+2 1.4653405E+2 6.8089895E+2
1.6236900E+2 8.0266300E+2 1.5257784E+2 7.4812961E+2
1.7500800E+2 8.7342600E+2 1.5966944E+2 8.2195448E+2
1.8847700E+2 9.5095000E+2 1.6800491E+2 9.0300775E+2
2.0301200E+2 1.0357300E+3 1.7781846E+2 9.9198042E+2
2.1942600E+2 1.1285500E+3 1.8938996E+2 1.0896247E+3
2.3631800E+2 1.2311300E+3 2.0305376E+2 1.1967576E+3
2.5574200E+2 1.3427700E+3 2.1920941E+2 1.3142645E+3
2.7708300E+2 1.4680000E+3 2.3833408E+2 1.4431020E+3
3.0220000E+2 1.6010900E+3 2.6099748E+2 1.5843001E+3
3.3238100E+2 1.7503600E+3 2.8787924E+2 1.7389631E+3
3.6468800E+2 1.9123500E+3 3.1978937E+2 1.9082682E+3
4.0375600E+2 2.0894500E+3 3.5769195E+2 2.0934622E+3
4.4592200E+2 2.2864500E+3 4.0273256E+2 2.2958543E+3
4.9428000E+2 2.5039000E+3 4.5626953E+2 2.5168040E+3
5.5692300E+2 2.7396000E+3 5.1990913E+2 2.7577027E+3
6.2897100E+2 2.9963400E+3 5.9554468E+2 3.0199480E+3
7.3063100E+2 3.2704900E+3 6.8539871E+2 3.3049060E+3
8.3188200E+2 3.5764900E+3 7.9206728E+2 3.6138619E+3
9.3998400E+2 3.9157100E+3 9.1856411E+2 3.9479534E+3
1.0882300E+3 4.2724200E+3 1.0683616E+3 4.3080850E+3
1.2688000E+3 4.6503900E+3 1.2454235E+3 4.6948197E+3
