T d154 d184 d214 d244
d 150 180 210 240
290 2.212487100E-02 2.140001700E-02 2.250879600E-02 2.281059700E-02
295 2.114703000E-02 2.036411500E-02 2.138855000E-02 2.146460700E-02
300 1.939384900E-02 1.834325600E-02 1.909233600E-02 1.931651800E-02
305 1.493977500E-02 1.344060900E-02 1.384332400E-02 1.371758300E-02
310 5.863933000E-03 3.585109000E-03 3.483826000E-03 3.308863000E-03
315 -1.159110000E-02 -1.523883600E-02 -1.633600000E-02 -1.677346100E-02
320 -4.448398500E-02 -5.037273200E-02 -5.277525700E-02 -5.381764100E-02
325 -1.009035900E-01 -1.098844140E-01 -1.138938870E-01 -1.153512640E-01
330 -1.860671810E-01 -1.853784740E-01 -1.812237520E-01 -1.773381990E-01
335 -1.661448670E-01 -1.579460330E-01 -1.512158180E-01 -1.453768560E-01
340 -1.132292500E-01 -9.964393800E-02 -8.893941800E-02 -8.022565900E-02
