N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 6.034533000E-03 4.288040000E-03 3.007340000E-03 2.088248000E-03 1.438918000E-03 9.852830000E-04 6.708770000E-04 4.542140000E-04 3.055600000E-04 2.039570000E-04 1.348080000E-04 8.803900000E-05 5.672600000E-05 3.612400000E-05 2.294900000E-05 1.486400000E-05 1.013900000E-05 7.474000000E-06 5.956000000E-06
1.600000000E+01 1.613186200E-02 1.125310500E-02 7.791511000E-03 5.366360000E-03 3.682422000E-03 2.520500000E-03 1.722395000E-03 1.176148000E-03 8.034490000E-04 5.500430000E-04 3.784000000E-04 2.625560000E-04 1.845060000E-04 1.317380000E-04 9.568700000E-05 7.073500000E-05 5.326000000E-05 4.097400000E-05 3.228700000E-05
1.700000000E+01 1.056777510E-01 8.074758400E-02 6.046916600E-02 4.463500100E-02 3.261355400E-02 2.364512600E-02 1.702393600E-02 1.217230700E-02 8.645827000E-03 6.108764000E-03 4.306285000E-03 3.043341000E-03 2.170427000E-03 1.573840000E-03 1.168346000E-03 8.915310000E-04 6.992100000E-04 5.615210000E-04 4.591210000E-04
1.549996187E+01 2.377651000E-03 1.738225000E-03 1.246745000E-03 8.815790000E-04 6.170600000E-04 4.289600000E-04 2.969750000E-04 2.052520000E-04 1.419710000E-04 9.857000000E-05 6.898100000E-05 4.894900000E-05 3.551400000E-05 -5.275400000E-05 -2.480200000E-05 -7.065000000E-06 2.627000000E-06 6.919000000E-06 8.212000000E-06
1.649996187E+01 4.900596900E-02 3.565330000E-02 2.559896900E-02 1.818838900E-02 1.281014100E-02 8.953779000E-03 6.217058000E-03 4.292855000E-03 2.951315000E-03 2.023178000E-03 1.385767000E-03 9.512020000E-04 6.572350000E-04 4.598810000E-04 3.282810000E-04 2.408250000E-04 1.824490000E-04 1.429110000E-04 1.153560000E-04
1.674996808E+01 7.363155600E-02 5.480309200E-02 4.013925800E-02 2.904732900E-02 2.082010700E-02 1.479854600E-02 1.043667700E-02 7.307500000E-03 5.085051000E-03 3.522969000E-03 2.436686000E-03 1.689370000E-03 1.180747000E-03 8.380190000E-04 6.087000000E-04 4.553650000E-04 3.517490000E-04 2.800370000E-04 2.285420000E-04
1.624993176E+01 3.082272600E-02 2.196612600E-02 1.548650700E-02 1.082543100E-02 7.515414000E-03 5.188704000E-03 3.566543000E-03 2.443179000E-03 1.669592000E-03 1.139570000E-03 7.781670000E-04 5.329760000E-04 3.674510000E-04 2.562030000E-04 1.816670000E-04 1.317720000E-04 9.828400000E-05 7.564300000E-05 6.006500000E-05
1.574996808E+01 2.197403000E-03 1.367832000E-03 8.564520000E-04 5.430150000E-04 3.501320000E-04 2.302130000E-04 1.548890000E-04 1.072810000E-04 7.729500000E-05 5.883200000E-05 4.794400000E-05 4.190500000E-05 3.852100000E-05 3.604700000E-05 3.320800000E-05 2.955600000E-05 2.534500000E-05 2.117700000E-05 1.749400000E-05
1.524993176E+01 3.058115000E-03 2.189354000E-03 1.544211000E-03 1.077008000E-03 7.448150000E-04 5.117120000E-04 3.496800000E-04 2.378270000E-04 1.610360000E-04 1.085830000E-04 7.297000000E-05 4.899400000E-05 3.306200000E-05 2.267300000E-05 1.606700000E-05 1.197800000E-05 9.493000000E-06 7.974000000E-06 7.003000000E-06
