N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 4.009345000E-03 1.946472000E-03 1.370103000E-03 -1.115194000E-03 1.319691800E-02 2.986632400E-02 5.114228600E-02 7.984747600E-02 1.165309420E-01
1.016672606E+01 2.804767000E-03 1.369701000E-03 9.816500000E-04 -8.528910000E-04 9.186703000E-03 2.119531400E-02 3.709432100E-02 5.950130200E-02 8.963575700E-02
1.033324570E+01 1.941948000E-03 9.525810000E-04 6.932850000E-04 -6.250550000E-04 6.351319000E-03 1.486028300E-02 2.645952500E-02 4.338889200E-02 6.712121100E-02
1.049996187E+01 1.333260000E-03 6.563370000E-04 4.845610000E-04 -4.416100000E-04 4.371870000E-03 1.032228200E-02 1.862563400E-02 3.109912000E-02 4.919426200E-02
1.066670514E+01 9.085280000E-04 4.486950000E-04 3.362660000E-04 -3.006970000E-04 3.002062000E-03 7.118729000E-03 1.297137800E-02 2.198202200E-02 3.545332800E-02
1.083333839E+01 6.145040000E-04 3.045700000E-04 2.323340000E-04 -1.953730000E-04 2.060062000E-03 4.881894000E-03 8.953346000E-03 1.535684000E-02 2.520891800E-02
1.100000000E+01 4.122020000E-04 2.053080000E-04 1.602480000E-04 -1.175790000E-04 1.415404000E-03 3.333249000E-03 6.133231000E-03 1.061997500E-02 1.772506500E-02
1.116672606E+01 2.737540000E-04 1.374400000E-04 1.106900000E-04 -5.995800000E-05 9.759940000E-04 2.268589000E-03 4.174520000E-03 7.280080000E-03 1.234617000E-02
1.133324570E+01 1.795710000E-04 9.142800000E-05 7.691400000E-05 -1.708000000E-05 6.775140000E-04 1.541188000E-03 2.827110000E-03 4.956043000E-03 8.538087000E-03
1.149996187E+01 1.160420000E-04 6.059700000E-05 5.412900000E-05 1.451300000E-05 4.750210000E-04 1.047096000E-03 1.908959000E-03 3.360393000E-03 5.883964000E-03
1.166670514E+01 7.377300000E-05 4.029000000E-05 3.896400000E-05 3.643400000E-05 3.371260000E-04 7.132620000E-04 1.289501000E-03 2.280125000E-03 4.064280000E-03
1.183333839E+01 4.628100000E-05 2.723000000E-05 2.903500000E-05 4.913200000E-05 2.422040000E-04 4.887000000E-04 8.758610000E-04 1.559002000E-03 2.836215000E-03
1.200000000E+01 2.901900000E-05 1.907200000E-05 -5.330600000E-05 5.338000000E-05 1.757090000E-04 3.381780000E-04 6.023520000E-04 1.083543000E-03 2.017270000E-03
1.216672606E+01 1.868100000E-05 1.411700000E-05 -1.642600000E-05 5.108300000E-05 1.284910000E-04 2.375660000E-04 4.228290000E-04 7.722720000E-04 1.473269000E-03
1.233324570E+01 1.278100000E-05 1.114900000E-05 3.579000000E-06 4.498200000E-05 9.477900000E-05 1.704080000E-04 3.052210000E-04 5.681010000E-04 1.109016000E-03
1.249996187E+01 9.487000000E-06 9.342000000E-06 1.256100000E-05 3.770600000E-05 7.081000000E-05 1.255230000E-04 2.276550000E-04 4.322920000E-04 8.599270000E-04
1.266670514E+01 7.580000000E-06 8.181000000E-06 1.547700000E-05 3.088400000E-05 5.390500000E-05 9.525500000E-05 1.756040000E-04 3.395690000E-04 6.840970000E-04
1.283333839E+01 6.370000000E-06 7.367000000E-06 1.557500000E-05 2.516800000E-05 4.194100000E-05 7.450300000E-05 1.396930000E-04 2.739590000E-04 5.552040000E-04
1.300000000E+01 5.513000000E-06 6.746000000E-06 1.449600000E-05 2.059700000E-05 3.341100000E-05 5.990800000E-05 1.140240000E-04 2.255980000E-04 4.570270000E-04
