N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 6.729553000E-03 6.971144000E-03 7.501842000E-03 8.238678000E-03 9.447303000E-03 1.101598000E-02 1.281885800E-02 1.503673100E-02 1.748085400E-02 1.981858600E-02 2.203286800E-02
1.016672606E+01 4.902973000E-03 5.037938000E-03 5.374094000E-03 5.845707000E-03 6.662295000E-03 7.737253000E-03 8.980538000E-03 1.053526500E-02 1.226744600E-02 1.394389200E-02 1.556147800E-02
1.033324570E+01 3.526360000E-03 3.600207000E-03 3.813102000E-03 4.114409000E-03 4.664026000E-03 5.396265000E-03 6.246971000E-03 7.325530000E-03 8.537393000E-03 9.720718000E-03 1.087944500E-02
1.049996187E+01 2.512072000E-03 2.567135000E-03 2.725852000E-03 2.876851000E-03 3.245499000E-03 3.742054000E-03 4.320989000E-03 5.063828000E-03 5.904223000E-03 6.730853000E-03 7.550491000E-03
1.066670514E+01 1.779403000E-03 1.811372000E-03 1.933163000E-03 2.059595000E-03 2.248254000E-03 2.583484000E-03 2.975779000E-03 3.484691000E-03 4.063975000E-03 4.637716000E-03 5.213255000E-03
1.083333839E+01 1.258600000E-03 1.283075000E-03 1.351574000E-03 1.464542000E-03 1.552982000E-03 1.778102000E-03 2.042717000E-03 2.389799000E-03 2.787415000E-03 3.184165000E-03 3.587031000E-03
1.100000000E+01 8.929400000E-04 9.042290000E-04 9.539450000E-04 1.032546000E-03 1.071558000E-03 1.221595000E-03 1.399071000E-03 1.634811000E-03 1.906814000E-03 2.180653000E-03 2.462760000E-03
1.116672606E+01 6.403340000E-04 6.444670000E-04 6.681210000E-04 7.153230000E-04 7.401060000E-04 8.389960000E-04 9.570670000E-04 1.116367000E-03 1.301880000E-03 1.490834000E-03 1.688909000E-03
1.133324570E+01 4.643790000E-04 4.610830000E-04 4.753490000E-04 5.052640000E-04 5.230530000E-04 5.771160000E-04 6.547230000E-04 7.616660000E-04 8.877390000E-04 1.018142000E-03 1.157857000E-03
1.149996187E+01 3.438310000E-04 3.368280000E-04 3.390410000E-04 3.534020000E-04 3.735730000E-04 3.987090000E-04 4.487620000E-04 5.198720000E-04 6.051300000E-04 6.950540000E-04 7.942030000E-04
1.166670514E+01 2.601200000E-04 2.503010000E-04 2.487590000E-04 2.505110000E-04 2.602040000E-04 2.777770000E-04 3.091390000E-04 3.557520000E-04 4.129500000E-04 4.748830000E-04 5.455440000E-04
1.183333839E+01 2.022620000E-04 1.914390000E-04 1.853780000E-04 1.844670000E-04 1.884280000E-04 1.963030000E-04 2.150350000E-04 2.449310000E-04 2.828470000E-04 3.252660000E-04 3.757730000E-04
1.200000000E+01 1.620220000E-04 1.506070000E-04 1.429290000E-04 1.383160000E-04 1.362170000E-04 1.417330000E-04 1.520380000E-04 1.705710000E-04 1.952370000E-04 2.240310000E-04 2.600620000E-04
1.216672606E+01 1.328750000E-04 1.221640000E-04 1.139040000E-04 1.068550000E-04 1.039910000E-04 1.053730000E-04 1.100740000E-04 1.209950000E-04 1.366020000E-04 1.558550000E-04 1.814440000E-04
1.233324570E+01 1.111320000E-04 1.016510000E-04 9.360400000E-05 8.612600000E-05 8.169800000E-05 8.099700000E-05 8.218100000E-05 8.806400000E-05 9.755300000E-05 1.101490000E-04 1.281860000E-04
1.249996187E+01 9.413000000E-05 8.608900000E-05 7.866200000E-05 7.157900000E-05 6.670900000E-05 6.445200000E-05 6.350400000E-05 6.614200000E-05 7.155300000E-05 7.958100000E-05 9.219300000E-05
1.266670514E+01 8.023400000E-05 7.355800000E-05 6.720300000E-05 6.060000000E-05 5.590000000E-05 5.289600000E-05 5.075200000E-05 5.137600000E-05 5.414000000E-05 5.904400000E-05 6.779400000E-05
1.283333839E+01 6.848700000E-05 6.318400000E-05 5.789800000E-05 5.208900000E-05 4.771500000E-05 4.447900000E-05 4.175800000E-05 4.120000000E-05 4.228100000E-05 4.510200000E-05 5.113700000E-05
1.300000000E+01 5.831600000E-05 5.425700000E-05 4.997900000E-05 4.506100000E-05 4.118800000E-05 3.804900000E-05 3.515700000E-05 3.395000000E-05 3.399900000E-05 3.544100000E-05 3.958100000E-05
