T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 5.789019000E-03 4.197972000E-03 3.003094000E-03 2.126958000E-03 1.496515000E-03 1.052003000E-03 7.397790000E-04 5.228670000E-04 3.731390000E-04 2.700320000E-04 1.992550000E-04 1.506360000E-04 1.173730000E-04 9.376900000E-05 7.684100000E-05 6.421500000E-05 5.433800000E-05 4.626600000E-05 3.943100000E-05
295 5.653789000E-03 4.069140000E-03 2.896790000E-03 2.053168000E-03 1.446568000E-03 1.018259000E-03 7.141580000E-04 5.026930000E-04 3.563870000E-04 2.554550000E-04 1.862970000E-04 1.388840000E-04 1.071060000E-04 8.456100000E-05 6.884500000E-05 5.737900000E-05 4.867100000E-05 4.166300000E-05 3.577900000E-05
300 5.929417000E-03 4.253042000E-03 3.052101000E-03 2.157011000E-03 1.528224000E-03 1.068425000E-03 7.438420000E-04 5.180220000E-04 3.619900000E-04 2.551050000E-04 1.822990000E-04 1.340100000E-04 1.009900000E-04 7.848200000E-05 6.325200000E-05 5.211600000E-05 4.413500000E-05 3.786500000E-05 3.268400000E-05
305 6.500101000E-03 4.629040000E-03 3.357708000E-03 2.351518000E-03 1.677004000E-03 1.160710000E-03 8.002630000E-04 5.500190000E-04 3.783730000E-04 2.614400000E-04 1.839250000E-04 1.314270000E-04 9.715100000E-05 7.445300000E-05 5.868100000E-05 4.799800000E-05 4.028200000E-05 3.442200000E-05 2.973000000E-05
310 7.043846000E-03 4.962281000E-03 3.626869000E-03 2.615199000E-03 1.862782000E-03 1.266761000E-03 8.674710000E-04 5.883790000E-04 4.052840000E-04 2.777730000E-04 1.935290000E-04 1.365140000E-04 9.851700000E-05 7.375800000E-05 5.704300000E-05 4.562800000E-05 3.762900000E-05 3.177900000E-05 2.727200000E-05
315 7.938894000E-03 5.560905000E-03 3.870214000E-03 2.679763000E-03 1.848500000E-03 1.400256000E-03 9.442660000E-04 6.416840000E-04 4.350210000E-04 2.962880000E-04 2.059510000E-04 1.422330000E-04 1.016570000E-04 7.438800000E-05 5.609500000E-05 4.375200000E-05 3.529000000E-05 2.929600000E-05 2.485500000E-05
320 9.153501000E-03 6.392285000E-03 4.436892000E-03 3.065001000E-03 2.109803000E-03 1.448744000E-03 9.933690000E-04 6.808250000E-04 4.669210000E-04 3.208970000E-04 2.215330000E-04 1.541190000E-04 1.085760000E-04 7.797600000E-05 5.748500000E-05 4.375300000E-05 3.444800000E-05 2.801700000E-05 2.339300000E-05
325 1.053776100E-02 7.348980000E-03 5.094043000E-03 3.514660000E-03 2.416736000E-03 1.657862000E-03 1.135610000E-03 7.773480000E-04 5.322350000E-04 3.649130000E-04 2.509280000E-04 1.735130000E-04 1.211330000E-04 8.580300000E-05 6.210600000E-05 4.620500000E-05 3.550800000E-05 2.818100000E-05 2.303200000E-05
330 1.188356000E-02 8.285952000E-03 5.741328000E-03 3.959870000E-03 2.722346000E-03 1.867505000E-03 1.279501000E-03 8.762690000E-04 6.003720000E-04 4.119470000E-04 2.834580000E-04 1.959940000E-04 1.365620000E-04 9.628700000E-05 6.906900000E-05 5.068900000E-05 3.825800000E-05 2.974700000E-05 2.382100000E-05
335 1.296076900E-02 9.047746000E-03 6.274512000E-03 4.331168000E-03 2.980564000E-03 2.047491000E-03 1.405578000E-03 9.653100000E-04 6.639220000E-04 4.578920000E-04 3.171200000E-04 2.209280000E-04 1.551850000E-04 1.101820000E-04 7.935300000E-05 5.823700000E-05 4.372700000E-05 3.368600000E-05 2.663700000E-05
340 1.291281100E-02 9.029547000E-03 6.271628000E-03 4.337027000E-03 2.991868000E-03 2.062373000E-03 1.422788000E-03 9.839380000E-04 6.832830000E-04 4.773970000E-04 3.362560000E-04 2.391040000E-04 1.718910000E-04 1.249740000E-04 9.204200000E-05 6.876700000E-05 5.228900000E-05 4.056600000E-05 3.211800000E-05
