N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 9.328574000E-03 1.042544400E-02 1.188408000E-02 1.408430100E-02 1.686662400E-02 2.004411500E-02 2.392639000E-02 2.828254500E-02 3.263160900E-02 3.745782200E-02 4.223603000E-02
1.016672606E+01 6.804604000E-03 7.510786000E-03 8.460689000E-03 9.964719000E-03 1.189982500E-02 1.413372300E-02 1.691975200E-02 2.009726700E-02 2.332677200E-02 2.698271900E-02 3.068669900E-02
1.033324570E+01 4.921058000E-03 5.389173000E-03 5.977302000E-03 6.992623000E-03 8.319877000E-03 9.864624000E-03 1.182657100E-02 1.409334700E-02 1.642873700E-02 1.911522200E-02 2.188600100E-02
1.049996187E+01 3.538244000E-03 3.849303000E-03 4.197190000E-03 4.874032000E-03 5.773339000E-03 6.827436000E-03 8.189246000E-03 9.779939000E-03 1.143660000E-02 1.336783500E-02 1.538815900E-02
1.066670514E+01 2.540127000E-03 2.730932000E-03 2.951014000E-03 3.380759000E-03 3.982423000E-03 4.692946000E-03 5.626979000E-03 6.729126000E-03 7.887949000E-03 9.254771000E-03 1.070201500E-02
1.083333839E+01 1.830904000E-03 1.939220000E-03 2.081206000E-03 2.339377000E-03 2.735729000E-03 3.208265000E-03 3.841720000E-03 4.597206000E-03 5.399013000E-03 6.355639000E-03 7.379955000E-03
1.100000000E+01 1.333689000E-03 1.386824000E-03 1.461615000E-03 1.620592000E-03 1.876273000E-03 2.185196000E-03 2.609533000E-03 3.121955000E-03 3.671540000E-03 4.335279000E-03 5.054334000E-03
1.116672606E+01 9.886790000E-04 1.005725000E-03 1.037265000E-03 1.129540000E-03 1.289507000E-03 1.486768000E-03 1.766709000E-03 2.110133000E-03 2.483108000E-03 2.940061000E-03 3.441648000E-03
1.133324570E+01 7.506050000E-04 7.451040000E-04 7.489260000E-04 7.974570000E-04 8.930350000E-04 1.014715000E-03 1.195662000E-03 1.422363000E-03 1.672493000E-03 1.984296000E-03 2.331944000E-03
1.149996187E+01 5.859550000E-04 5.674360000E-04 5.549650000E-04 5.749270000E-04 6.278760000E-04 6.990490000E-04 8.128180000E-04 9.595180000E-04 1.124625000E-03 1.335075000E-03 1.574074000E-03
1.166670514E+01 4.704620000E-04 4.458360000E-04 4.242220000E-04 4.265480000E-04 4.519870000E-04 4.900510000E-04 5.588520000E-04 6.513570000E-04 7.580770000E-04 8.981420000E-04 1.060674000E-03
1.183333839E+01 3.870960000E-04 3.607120000E-04 3.350950000E-04 3.272810000E-04 3.356200000E-04 3.525480000E-04 3.918410000E-04 4.481560000E-04 5.152950000E-04 6.069230000E-04 7.159780000E-04
1.200000000E+01 3.244200000E-04 2.990210000E-04 2.727470000E-04 2.597770000E-04 2.580650000E-04 2.619890000E-04 2.823660000E-04 3.149980000E-04 3.556840000E-04 4.144190000E-04 4.865050000E-04
1.216672606E+01 2.751290000E-04 2.522650000E-04 2.273860000E-04 2.124670000E-04 2.053000000E-04 2.016410000E-04 2.102570000E-04 2.276890000E-04 2.510170000E-04 2.877450000E-04 3.346110000E-04
1.233324570E+01 2.347630000E-04 2.151590000E-04 1.928070000E-04 1.778850000E-04 1.682160000E-04 1.604760000E-04 1.620250000E-04 1.699530000E-04 1.820870000E-04 2.043110000E-04 2.341880000E-04
1.249996187E+01 2.006710000E-04 1.845100000E-04 1.651990000E-04 1.513850000E-04 1.410200000E-04 1.314500000E-04 1.289590000E-04 1.310900000E-04 1.361280000E-04 1.489100000E-04 1.674730000E-04
1.266670514E+01 1.712760000E-04 1.584220000E-04 1.423020000E-04 1.301310000E-04 1.201410000E-04 1.101380000E-04 1.055440000E-04 1.042860000E-04 1.049490000E-04 1.116360000E-04 1.227400000E-04
1.283333839E+01 1.457380000E-04 1.356580000E-04 1.226770000E-04 1.124070000E-04 1.033880000E-04 9.379200000E-05 8.832100000E-05 8.522700000E-05 8.330600000E-05 8.612700000E-05 9.231600000E-05
1.300000000E+01 1.233280000E-04 1.159470000E-04 1.056190000E-04 9.730300000E-05 8.940500000E-05 8.198400000E-05 7.740200000E-05 6.778000000E-05 6.787300000E-05 6.831400000E-05 7.130800000E-05
