N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.200731166E+00 1.197928195E+00 1.195258538E+00 1.192666202E+00
1.016672606E+01 1.202034956E+00 1.199115237E+00 1.196367267E+00 1.193726148E+00
1.033324570E+01 1.202985057E+00 1.199976611E+00 1.197174243E+00 1.194504557E+00
1.049996187E+01 1.203676461E+00 1.200607938E+00 1.197775315E+00 1.195098049E+00
1.066670514E+01 1.204186317E+00 1.201085410E+00 1.198246625E+00 1.195583955E+00
1.083333839E+01 1.204576713E+00 1.201470358E+00 1.198650388E+00 1.196026878E+00
1.100000000E+01 1.204898308E+00 1.201814075E+00 1.199040393E+00 1.196484473E+00
1.116672606E+01 1.205194283E+00 1.202162395E+00 1.199466685E+00 1.197011894E+00
1.133324570E+01 1.205504349E+00 1.202559722E+00 1.199979219E+00 1.197664288E+00
1.149996187E+01 1.205868330E+00 1.203052112E+00 1.200629545E+00 1.198495899E+00
1.166670514E+01 1.206329116E+00 1.203688776E+00 1.201470073E+00 1.199559796E+00
1.183333839E+01 1.206934309E+00 1.204521319E+00 1.202550340E+00 1.200888279E+00
1.200000000E+01 1.207736159E+00 1.205600654E+00 1.203911759E+00 1.202516524E+00
1.216672606E+01 1.208789361E+00 1.206972376E+00 1.205582987E+00 1.204446443E+00
1.233324570E+01 1.210147157E+00 1.208672489E+00 1.207578441E+00 1.206685158E+00
1.249996187E+01 1.211856540E+00 1.210724474E+00 1.209898948E+00 1.209207145E+00
1.266670514E+01 1.213952843E+00 1.213136707E+00 1.212532328E+00 1.211988341E+00
1.283333839E+01 1.216453079E+00 1.215899623E+00 1.215454698E+00 1.215001914E+00
1.300000000E+01 1.219349486E+00 1.218985895E+00 1.218635947E+00 1.218225660E+00
