T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.265842373E+00 1.224422348E+00 4.142002500E-02 1.265226181E+00 1.224156225E+00 4.106995600E-02 6.161920000E-04 2.661230000E-04
295 1.266544628E+00 1.226374447E+00 4.017018100E-02 1.266003803E+00 1.226125124E+00 3.987867900E-02 5.408250000E-04 2.493230000E-04
300 1.268016072E+00 1.228709451E+00 3.930662100E-02 1.267538323E+00 1.228469468E+00 3.906885500E-02 4.777490000E-04 2.399830000E-04
305 1.270119372E+00 1.231068403E+00 3.905096900E-02 1.269688766E+00 1.230835653E+00 3.885311300E-02 4.306060000E-04 2.327500000E-04
310 1.272551807E+00 1.233779290E+00 3.877251700E-02 1.272151253E+00 1.233540074E+00 3.861117900E-02 4.005540000E-04 2.392160000E-04
315 1.274597097E+00 1.236437439E+00 3.815965800E-02 1.274208474E+00 1.236179080E+00 3.802939400E-02 3.886230000E-04 2.583590000E-04
320 1.276859866E+00 1.238481055E+00 3.837881100E-02 1.276465723E+00 1.238196267E+00 3.826945600E-02 3.941430000E-04 2.847880000E-04
325 1.278361309E+00 1.240364108E+00 3.799720100E-02 1.277945813E+00 1.240036930E+00 3.790888300E-02 4.154960000E-04 3.271780000E-04
330 1.278314680E+00 1.241490805E+00 3.682387500E-02 1.277866186E+00 1.241109912E+00 3.675627400E-02 4.484940000E-04 3.808930000E-04
335 1.276083880E+00 1.241392739E+00 3.469114100E-02 1.275595180E+00 1.240949751E+00 3.464542900E-02 4.887000000E-04 4.429880000E-04
340 1.268466998E+00 1.240394144E+00 2.807285400E-02 1.267945155E+00 1.239874494E+00 2.807066100E-02 5.218430000E-04 5.196500000E-04
