T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.325735747E+00 1.259364487E+00 6.637126000E-02 1.320428889E+00 1.258579263E+00 6.184962600E-02 5.306858000E-03 7.852240000E-04
295 1.324406560E+00 1.261045494E+00 6.336106600E-02 1.319544246E+00 1.260319105E+00 5.922514100E-02 4.862314000E-03 7.263890000E-04
300 1.324073980E+00 1.262487063E+00 6.158691700E-02 1.319646534E+00 1.261671472E+00 5.797506200E-02 4.427446000E-03 8.155910000E-04
305 1.324929441E+00 1.265793171E+00 5.913627000E-02 1.320959119E+00 1.265153903E+00 5.580521600E-02 3.970322000E-03 6.392680000E-04
310 1.326612717E+00 1.267427104E+00 5.918561300E-02 1.323052414E+00 1.266801296E+00 5.625111800E-02 3.560303000E-03 6.258080000E-04
315 1.329310887E+00 1.272767681E+00 5.654320600E-02 1.326098420E+00 1.272094581E+00 5.400383900E-02 3.212467000E-03 6.731000000E-04
320 1.332753269E+00 1.273017380E+00 5.973588900E-02 1.329799748E+00 1.272316480E+00 5.748326800E-02 2.953521000E-03 7.009000000E-04
325 1.336621736E+00 1.280121155E+00 5.650058100E-02 1.333823694E+00 1.279301026E+00 5.452266800E-02 2.798042000E-03 8.201290000E-04
330 1.340967782E+00 1.277708728E+00 6.325905400E-02 1.338210391E+00 1.276798001E+00 6.141239000E-02 2.757391000E-03 9.107270000E-04
335 1.345083885E+00 1.287118293E+00 5.796559200E-02 1.342250577E+00 1.285996887E+00 5.625369000E-02 2.833308000E-03 1.121406000E-03
340 1.348879789E+00 1.278482738E+00 7.039705100E-02 1.345851449E+00 1.277241064E+00 6.861038500E-02 3.028340000E-03 1.241674000E-03
