T d154 d184 d214 d244
d 150 180 210 240
290 6.941817800E-02 6.939716000E-02 6.840789900E-02 6.905195500E-02
295 6.859897200E-02 6.854842000E-02 6.755539000E-02 6.757137800E-02
300 6.731729500E-02 6.727469200E-02 6.620747600E-02 6.677190800E-02
305 6.622655000E-02 6.611702800E-02 6.504917200E-02 6.560611700E-02
310 6.452586100E-02 6.442272600E-02 6.333896200E-02 6.385812100E-02
315 6.281703800E-02 6.274071000E-02 6.159831200E-02 6.210336400E-02
320 6.172244000E-02 6.171062200E-02 6.045992600E-02 6.091182000E-02
325 6.045427800E-02 6.051721900E-02 5.941791700E-02 5.983272800E-02
330 5.963464100E-02 5.914283300E-02 5.858126100E-02 5.903475500E-02
335 5.970976000E-02 5.919964200E-02 5.864306100E-02 5.911477600E-02
340 5.981458500E-02 5.931599700E-02 5.883186400E-02 5.936422900E-02
