T d154 d184 d214 d244
d 150 180 210 240
290 6.897874600E-02 6.889166000E-02 6.785791400E-02 6.850448200E-02
295 6.778107600E-02 6.766967800E-02 6.666001400E-02 6.667658100E-02
300 6.621714400E-02 6.607322500E-02 6.502723200E-02 6.552947000E-02
305 6.492772900E-02 6.474716700E-02 6.369780300E-02 6.418687400E-02
310 6.316740500E-02 6.302501600E-02 6.186987200E-02 6.237854900E-02
315 6.152487900E-02 6.142260800E-02 6.026825900E-02 6.079238300E-02
320 6.057621800E-02 6.053336100E-02 5.932021000E-02 5.977973400E-02
325 5.959457400E-02 5.963820200E-02 5.845771100E-02 5.887099300E-02
330 5.910821600E-02 5.867207100E-02 5.807551800E-02 5.841094000E-02
335 5.957754300E-02 5.909605600E-02 5.856310100E-02 5.906751500E-02
340 6.018931900E-02 5.965912800E-02 5.916820700E-02 5.977729300E-02
