N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 290 3.800E-4 2.638498E-1 2.692160E+1 5.045230E-1 8.089560E+1
1.468000E+10 5.623E+16 290 3.800E-4 2.592339E-1 2.640560E+1 5.037800E-1 8.087700E+1
2.154000E+10 5.623E+16 290 3.800E-4 2.532369E-1 2.573680E+1 5.028030E-1 8.085200E+1
3.162000E+10 5.623E+16 290 3.800E-4 2.457306E-1 2.490190E+1 5.015580E-1 8.081890E+1
4.642000E+10 5.623E+16 290 3.800E-4 2.367105E-1 2.390150E+1 5.000200E-1 8.077580E+1
6.813000E+10 5.623E+16 290 3.800E-4 2.263002E-1 2.275050E+1 4.980650E-1 8.073850E+1
1.000000E+11 5.623E+16 290 3.800E-4 2.147033E-1 2.146000E+1 4.958100E-1 8.063760E+1
1.468000E+11 5.623E+16 290 3.800E-4 2.021366E-1 2.008310E+1 4.932540E-1 8.057060E+1
2.154000E+11 5.623E+16 290 3.800E-4 1.887937E-1 1.862940E+1 4.903780E-1 8.048990E+1
3.162000E+11 5.623E+16 290 3.800E-4 1.748580E-1 1.711880E+1 4.869790E-1 8.041520E+1
4.642000E+11 5.623E+16 290 3.800E-4 1.605344E-1 1.556650E+1 4.832350E-1 8.026490E+1
6.813000E+11 5.623E+16 290 3.800E-4 1.460629E-1 1.402180E+1 4.790810E-1 8.015190E+1
1.000000E+12 5.623E+16 290 3.800E-4 1.317039E-1 1.249280E+1 4.743890E-1 7.998130E+1
1.468000E+12 5.623E+16 290 3.800E-4 1.177147E-1 1.102690E+1 4.693550E-1 7.983330E+1
2.154000E+12 5.623E+16 290 3.800E-4 1.043270E-1 9.631800E+0 4.637610E-1 7.963040E+1
3.162000E+12 5.623E+16 290 3.800E-4 9.173190E-2 8.341900E+0 4.578000E-1 7.945710E+1
4.642000E+12 5.623E+16 290 3.800E-4 8.007104E-2 7.157300E+0 4.514420E-1 7.920120E+1
6.813000E+12 5.623E+16 290 3.800E-4 6.943404E-2 6.097100E+0 4.446190E-1 7.899890E+1
1.000000E+13 5.623E+16 290 3.800E-4 5.986128E-2 5.153300E+0 4.375010E-1 7.870840E+1
1.468000E+13 5.623E+16 290 3.800E-4 5.135036E-2 4.327700E+0 4.301070E-1 7.837930E+1
2.154000E+13 5.623E+16 290 3.800E-4 4.386480E-2 3.614500E+0 4.222990E-1 7.805100E+1
3.162000E+13 5.623E+16 290 3.800E-4 3.734332E-2 3.006800E+0 4.142480E-1 7.774790E+1
4.642000E+13 5.623E+16 290 3.800E-4 3.170858E-2 2.489200E+0 4.059830E-1 7.734710E+1
6.813000E+13 5.623E+16 290 3.800E-4 2.687471E-2 2.053900E+0 3.975210E-1 7.690280E+1
1.000000E+14 5.623E+16 290 3.800E-4 2.275324E-2 1.690300E+0 3.888770E-1 7.641290E+1
