T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
325 001_325 35.674 4.236730E-1 3.724448E-1 7.661630E+1 2.417940E+1 3.506150E-1 3.448128E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.300E-4 5.623E+15
325 002_325 35.674 4.228710E-1 3.714409E-1 7.657630E+1 2.405600E+1 3.498340E-1 3.438192E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.300E-4 5.623E+15
325 003_325 35.674 4.217450E-1 3.699969E-1 7.652060E+1 2.388130E+1 3.487210E-1 3.424117E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.300E-4 5.623E+15
325 004_325 35.674 4.201930E-1 3.679382E-1 7.644440E+1 2.363740E+1 3.472170E-1 3.403837E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.300E-4 5.623E+15
325 005_325 35.674 4.180140E-1 3.650400E-1 7.635950E+1 2.330370E+1 3.452050E-1 3.375339E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.300E-4 5.623E+15
325 006_325 35.674 4.151980E-1 3.610307E-1 7.624550E+1 2.285830E+1 3.425680E-1 3.336306E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.300E-4 5.623E+15
325 007_325 35.674 4.117070E-1 3.556136E-1 7.609450E+1 2.228180E+1 3.392870E-1 3.283620E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.300E-4 5.623E+15
325 008_325 35.674 4.074310E-1 3.485155E-1 7.592720E+1 2.156280E+1 3.353420E-1 3.215038E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.300E-4 5.623E+15
325 009_325 35.674 4.025480E-1 3.395615E-1 7.572740E+1 2.070240E+1 3.308300E-1 3.128846E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.300E-4 5.623E+15
325 010_325 35.674 3.971500E-1 3.287516E-1 7.550860E+1 1.971740E+1 3.258690E-1 3.025349E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.300E-4 5.623E+15
325 011_325 35.674 3.914790E-1 3.162893E-1 7.526080E+1 1.863770E+1 3.206150E-1 2.906553E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.300E-4 5.623E+15
325 012_325 35.674 3.855560E-1 3.025199E-1 7.500950E+1 1.749800E+1 3.151860E-1 2.775821E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.300E-4 5.623E+15
325 013_325 35.674 3.796090E-1 2.877923E-1 7.472330E+1 1.632690E+1 3.096390E-1 2.636436E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.300E-4 5.623E+15
325 014_325 35.674 3.734260E-1 2.723317E-1 7.443930E+1 1.514030E+1 3.039750E-1 2.490391E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.300E-4 5.623E+15
325 015_325 35.674 3.670840E-1 2.562123E-1 7.412480E+1 1.394310E+1 2.981150E-1 2.338537E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.300E-4 5.623E+15
325 016_325 35.674 3.605220E-1 2.394380E-1 7.377060E+1 1.273620E+1 2.920020E-1 2.180830E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.300E-4 5.623E+15
325 017_325 35.674 3.535300E-1 2.220566E-1 7.340210E+1 1.152470E+1 2.855960E-1 2.017654E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.300E-4 5.623E+15
325 018_325 35.674 3.462160E-1 2.042243E-1 7.298440E+1 1.032090E+1 2.788380E-1 1.850687E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.300E-4 5.623E+15
325 019_325 35.674 3.385670E-1 1.861979E-1 7.251050E+1 9.142200E+0 2.717290E-1 1.682227E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.300E-4 5.623E+15
325 020_325 35.674 3.305350E-1 1.682879E-1 7.198090E+1 8.007900E+0 2.642870E-1 1.514998E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.300E-4 5.623E+15
325 021_325 35.674 3.220640E-1 1.508117E-1 7.139750E+1 6.935700E+0 2.564550E-1 1.352225E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.300E-4 5.623E+15
325 022_325 35.674 3.132100E-1 1.340595E-1 7.073220E+1 5.939900E+0 2.482320E-1 1.196444E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.300E-4 5.623E+15
325 023_325 35.674 3.039510E-1 1.182736E-1 6.997010E+1 5.030800E+0 2.396190E-1 1.049739E-1 5.000000E-1 4.642000E+13 4.642000E+13 3.300E-4 5.623E+15
325 024_325 35.674 2.942480E-1 1.036362E-1 6.909220E+1 4.213900E+0 2.305370E-1 9.139317E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.300E-4 5.623E+15
325 025_325 35.674 2.840480E-1 9.026564E-2 6.807600E+1 3.490900E+0 2.209470E-1 7.899865E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.300E-4 5.623E+15
