N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.064597610E+00 1.062764624E+00 1.060872579E+00 1.058913451E+00
1.600000000E+01 1.187566550E+00 1.175541092E+00 1.164652856E+00 1.158912791E+00
1.700000000E+01 1.333457459E+00 1.329770745E+00 1.326432704E+00 1.324477410E+00
1.549996187E+01 1.013148034E+00 1.012148053E+00 1.011358211E+00 1.010687788E+00
1.649996187E+01 1.292331431E+00 1.288220516E+00 1.283955101E+00 1.280235420E+00
1.674996808E+01 1.315474483E+00 1.310484717E+00 1.307573602E+00 1.304600731E+00
1.624993176E+01 1.259265162E+00 1.252438263E+00 1.246592616E+00 1.240058267E+00
1.574996808E+01 1.017472564E+00 1.008657541E+00 1.007948067E+00 1.007386009E+00
1.524993176E+01 1.026467910E+00 1.025213411E+00 1.024051232E+00 1.022944471E+00
