N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 330 2.400E-4 1.243519621E+00 1.313208468E+00
1.468000E+10 5.623E+16 330 2.400E-4 1.262167362E+00 1.313341236E+00
2.154000E+10 5.623E+16 330 2.400E-4 1.276790307E+00 1.313532973E+00
3.162000E+10 5.623E+16 330 2.400E-4 1.287906655E+00 1.313807796E+00
4.642000E+10 5.623E+16 330 2.400E-4 1.296213172E+00 1.314197451E+00
6.813000E+10 5.623E+16 330 2.400E-4 1.302416206E+00 1.017392636E+00
1.000000E+11 5.623E+16 330 2.400E-4 1.307139798E+00 1.315486269E+00
1.468000E+11 5.623E+16 330 2.400E-4 1.310891266E+00 1.316476474E+00
2.154000E+11 5.623E+16 330 2.400E-4 1.314053892E+00 1.317745702E+00
3.162000E+11 5.623E+16 330 2.400E-4 1.316888833E+00 1.319298391E+00
4.642000E+11 5.623E+16 330 2.400E-4 1.319541827E+00 1.321095185E+00
6.813000E+11 5.623E+16 330 2.400E-4 1.322057843E+00 1.323048657E+00
1.000000E+12 5.623E+16 330 2.400E-4 1.324619045E+00 1.325236586E+00
1.468000E+12 5.623E+16 330 2.400E-4 1.326895573E+00 1.327282596E+00
2.154000E+12 5.623E+16 330 2.400E-4 1.328714249E+00 1.328957480E+00
3.162000E+12 5.623E+16 330 2.400E-4 1.330102189E+00 1.330262714E+00
4.642000E+12 5.623E+16 330 2.400E-4 1.341930154E+00 1.342039059E+00
6.813000E+12 5.623E+16 330 2.400E-4 1.346011653E+00 1.347965891E+00
1.000000E+13 5.623E+16 330 2.400E-4 1.350982610E+00 1.351027750E+00
