Ew Nt
4.4683821E-1 1.1793705E+15
4.4411953E-1 9.1799786E+14
4.4140082E-1 6.8953684E+14
4.3868212E-1 5.3040403E+14
4.3596341E-1 4.4435534E+14
4.3324471E-1 4.1545745E+14
4.3052601E-1 4.2058453E+14
4.2780732E-1 4.3558989E+14
4.2508861E-1 4.3930180E+14
4.2236992E-1 4.1932573E+14
4.1965121E-1 3.7664922E+14
4.1693251E-1 3.2382669E+14
4.1421382E-1 2.7718753E+14
4.1149511E-1 2.4886655E+14
4.0877641E-1 2.4297970E+14
4.0605771E-1 2.5571959E+14
4.0333901E-1 2.7753191E+14
4.0062031E-1 2.9683747E+14
3.9790161E-1 3.0495691E+14
3.9518291E-1 3.0010056E+14
3.9246421E-1 2.8765258E+14
3.8974551E-1 2.7637516E+14
3.8702681E-1 2.7340779E+14
3.8430811E-1 2.8163859E+14
3.8158941E-1 3.0063980E+14
3.7887071E-1 3.2941526E+14
3.7615201E-1 3.6827720E+14
3.7343331E-1 4.1852481E+14
3.7071461E-1 4.8076112E+14
3.6799591E-1 5.5389354E+14
3.6527721E-1 6.3607221E+14
3.6255851E-1 7.2665968E+14
3.5983981E-1 8.2714394E+14
3.5712111E-1 9.4012203E+14
3.5440241E-1 1.0674793E+15
3.5168371E-1 1.2092792E+15
3.4896501E-1 1.3637147E+15
3.4624631E-1 1.5275677E+15
3.4352761E-1 1.6967402E+15
3.4080891E-1 1.8668145E+15
3.3809021E-1 2.0335993E+15
3.3537151E-1 2.1934599E+15
3.3265281E-1 2.3432879E+15
3.2993411E-1 2.4801789E+15
3.2721541E-1 2.6011083E+15
3.2449671E-1 2.7029318E+15
3.2177801E-1 2.7828925E+15
3.1905931E-1 2.8394184E+15
3.1634060E-1 2.8727311E+15
3.1362190E-1 2.8849084E+15
3.1090320E-1 2.8793329E+15
3.0818450E-1 2.8598550E+15
3.0546580E-1 2.8300636E+15
3.0274710E-1 2.7929224E+15
3.0002840E-1 2.7506615E+15
2.9730970E-1 2.7046058E+15
2.9459100E-1 2.6545651E+15
2.9187230E-1 2.5972996E+15
2.8915360E-1 2.5235899E+15
2.8643490E-1 2.4143122E+15
2.8371620E-1 2.2380735E+15
2.8099750E-1 1.9551864E+15
2.7827880E-1 1.5317291E+15
2.7556010E-1 9.6070884E+14
2.7284140E-1 6.3238621E+14
