d84b0VT292Nt.dat - 8.5.2025  :40684000
T=292.37 f=1000000 Vm=0.01 Im=10

d84b0V4T292Nt.dat - 8.5.2025  :40848000
T=292.40 f=1000000 Vb=0.4 Vm=0.01 Im=10

d84b0VT270Nt.dat - 8.5.2025  :44944000
T=270.48 f=1000000 Vm=0.01 Im=10

d84b0V4T270Nt.dat - 8.5.2025  :45068000
T=270.44 f=1000000 Vb=0.4 Vm=0.01 Im=10

d84b0VT245Nt.dat - 8.5.2025  :47080000
T=245.14 f=1000000 Vm=0.01 Im=10

d84b0V4T245Nt.dat - 8.5.2025  :47204000
T=245.01 f=1000000 Vb=0.4 Vm=0.01 Im=10

d84b0VT2452Nt.dat - 8.5.2025  :48340000
T=245.22 f=1000000 Vm=0.01 Im=10

d84b0VT2453Nt.dat - 8.5.2025  :48544000
T=245.14 f=1000000 Vm=0.01 Im=10

d84b0V4T2452Nt.dat - 8.5.2025  :48710000
T=245.11 f=1000000 Vb=0.4 Vm=0.01 Im=10

d84b0VT217Nt.dat - 8.5.2025  :50524000
T=217.24 f=1000000 Vm=0.01 Im=10

d84b0V4T217Nt.dat - 8.5.2025  :50688000
T=217.43 f=1000000 Vb=0.4 Vm=0.01 Im=10

d84b0VT213Nt.dat - 8.5.2025  :51930000
T=212.99 f=1000000 Vm=0.01 Im=10

d84b0V4T213Nt.dat - 8.5.2025  :52094000
T=213.29 f=1000000 Vb=0.4 Vm=0.01 Im=10

