fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_330 001_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.414553124E-28 1.000000000E+20 1.030766568E+00 5.663243960E-13 1.562210148E-02 
001_330_SRH 001_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.461488917E-28 1.000000000E+20 1.033256400E+00 5.420473776E-13 1.691786653E-02 
002_330 002_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.171811833E-29 1.000000000E+20 1.031402356E+00 8.172176930E-13 1.595123059E-02 
002_330_SRH 002_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.233934224E-28 1.000000000E+20 1.033138691E+00 7.930007295E-13 1.685462276E-02 
003_330 003_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.848701138E-28 1.000000000E+20 1.031767646E+00 1.182552067E-12 1.613802368E-02 
003_330_SRH 003_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.879329985E-28 1.000000000E+20 1.032967807E+00 1.158385177E-12 1.676249534E-02 
004_330 004_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.691868360E-28 1.000000000E+20 1.031897305E+00 1.712546523E-12 1.620000728E-02 
004_330_SRH 004_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.252865165E-27 1.000000000E+20 1.032720989E+00 1.688425468E-12 1.662876710E-02 
005_330 005_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 9.683577713E-28 1.000000000E+20 1.031805308E+00 2.477339583E-12 1.614296606E-02 
005_330_SRH 005_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.821625899E-28 1.000000000E+20 1.032367154E+00 2.453265892E-12 1.643565615E-02 
006_330 006_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.578926588E-28 1.000000000E+20 1.031484413E+00 3.572663353E-12 1.596019994E-02 
006_330_SRH 006_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.863871760E-27 1.000000000E+20 1.031865400E+00 3.548644638E-12 1.615889917E-02 
007_330 007_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.408529899E-27 1.000000000E+20 1.030908385E+00 5.124887382E-12 1.563255297E-02 
007_330_SRH 007_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.527953235E-27 1.000000000E+20 1.031165102E+00 5.100938153E-12 1.576663077E-02 
008_330 008_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.186748067E-27 1.000000000E+20 1.030038249E+00 7.292951101E-12 1.512972568E-02 
008_330_SRH 008_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.989343026E-27 1.000000000E+20 1.030209972E+00 7.269093786E-12 1.521953582E-02 
009_330 009_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.276575789E-27 1.000000000E+20 1.028836135E+00 1.026337468E-11 1.441458220E-02 
009_330_SRH 009_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.828396423E-27 1.000000000E+20 1.028950019E+00 1.023964095E-11 1.447417052E-02 
010_330 010_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.412601846E-26 1.000000000E+20 1.027291619E+00 1.423475157E-11 1.345321080E-02 
010_330_SRH 010_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.783710806E-26 1.000000000E+20 1.027366425E+00 1.421118312E-11 1.349225418E-02 
011_330 011_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.622351482E-27 1.000000000E+20 1.025460580E+00 1.939287874E-11 1.223545300E-02 
011_330_SRH 011_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.985203469E-26 1.000000000E+20 1.025509282E+00 1.936952717E-11 1.226062762E-02 
012_330 012_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.808964243E-26 1.000000000E+20 1.023511181E+00 2.588962888E-11 1.080292547E-02 
012_330_SRH 012_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.824965702E-26 1.000000000E+20 1.023542769E+00 2.586655280E-11 1.081885639E-02 
013_330 013_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.026390036E-26 1.000000000E+20 1.021738799E+00 3.385079526E-11 9.277117217E-03 
013_330_SRH 013_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.506144177E-26 1.000000000E+20 1.021759475E+00 3.382805288E-11 9.287026368E-03 
014_330 014_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.872470458E-26 1.000000000E+20 1.020518579E+00 4.343506671E-11 7.855189396E-03 
014_330_SRH 014_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.900197156E-26 1.000000000E+20 1.020532561E+00 4.341270463E-11 7.861315129E-03 
015_330 015_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.188725134E-26 1.000000000E+20 1.020174348E+00 5.493119514E-11 6.740459655E-03 
015_330_SRH 015_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.097974644E-25 1.000000000E+20 1.020184385E+00 5.490923354E-11 6.744314606E-03 
016_330 016_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.095795970E-25 1.000000000E+20 1.020832851E+00 6.882741436E-11 6.034981328E-03 
016_330_SRH 016_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.063308874E-26 1.000000000E+20 1.020840615E+00 6.880584066E-11 6.037524561E-03 
017_330 017_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.820887802E-26 1.000000000E+20 1.022437037E+00 8.595012193E-11 5.709045381E-03 
017_330_SRH 017_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.732871357E-26 1.000000000E+20 1.022443458E+00 8.592888386E-11 5.710831691E-03 
018_330 018_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.557113939E-25 1.000000000E+20 1.024830198E+00 1.074096894E-10 5.637842561E-03 
018_330_SRH 018_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.431137704E-25 1.000000000E+20 1.024835755E+00 1.073887183E-10 5.639164497E-03 
019_330 019_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.807807059E-26 1.000000000E+20 1.027976409E+00 1.348761926E-10 5.711049664E-03 
019_330_SRH 019_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.737722584E-25 1.000000000E+20 1.027981358E+00 1.348554231E-10 5.712057175E-03 
