T d154 d184 d214 d244
d 150 180 210 240
290 1.422200000E-05 1.278700000E-05 1.194800000E-05 1.143600000E-05
295 1.165800000E-05 1.068700000E-05 1.016700000E-05 9.875000000E-06
300 8.522000000E-06 8.172000000E-06 8.133000000E-06 8.195000000E-06
305 3.433000000E-06 4.093000000E-06 4.858000000E-06 5.573000000E-06
310 -5.937000000E-06 -3.573000000E-06 -1.376000000E-06 5.300000001E-07
315 -2.172400000E-05 -1.691000000E-05 -1.250200000E-05 -8.694000000E-06
320 1.410500000E-05 1.163700000E-05 1.009200000E-05 9.122000000E-06
325 1.690700000E-05 1.361000000E-05 1.154000000E-05 1.020100000E-05
330 2.340800000E-05 1.836500000E-05 1.512600000E-05 1.304100000E-05
335 3.612400000E-05 2.776500000E-05 2.232300000E-05 1.868100000E-05
340 5.949700000E-05 4.531000000E-05 3.574600000E-05 2.916600000E-05
