T d154 d184 d214 d244
d 150 180 210 240
290 8.945270000E-04 8.414090000E-04 8.090610000E-04 7.889970000E-04
295 8.042550000E-04 7.554590000E-04 7.252100000E-04 7.060010000E-04
300 7.161790000E-04 6.716870000E-04 6.438370000E-04 6.261690000E-04
305 6.352650000E-04 5.946180000E-04 5.696610000E-04 5.539630000E-04
310 5.658200000E-04 5.288560000E-04 5.072970000E-04 4.934580000E-04
315 5.103710000E-04 4.775310000E-04 4.591370000E-04 4.468740000E-04
320 4.717520000E-04 4.428590000E-04 4.265940000E-04 4.161910000E-04
325 4.504150000E-04 4.257440000E-04 4.112030000E-04 4.023080000E-04
330 4.466980000E-04 4.260620000E-04 4.123540000E-04 4.050860000E-04
335 4.598810000E-04 4.425670000E-04 4.301280000E-04 4.228290000E-04
340 4.876360000E-04 4.725440000E-04 4.618150000E-04 4.550630000E-04
