N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.426109000E-02 4.509558400E-02 4.637244300E-02 4.718456600E-02
1.016672606E+01 4.584546800E-02 4.659066600E-02 4.777381100E-02 4.848703900E-02
1.033324570E+01 4.757301000E-02 4.814333500E-02 4.915382800E-02 4.969685100E-02
1.049996187E+01 4.933022600E-02 4.964368000E-02 5.041003700E-02 5.072053900E-02
1.066670514E+01 5.095996500E-02 5.095091500E-02 5.140107000E-02 5.145274600E-02
1.083333839E+01 5.231294600E-02 5.194085700E-02 5.207440300E-02 5.181995100E-02
1.100000000E+01 5.328581900E-02 5.253880800E-02 5.233641000E-02 5.180968600E-02
1.116672606E+01 5.383515800E-02 5.273225100E-02 5.223163900E-02 5.148054600E-02
1.133324570E+01 5.397451500E-02 5.256977300E-02 5.184743700E-02 5.095430000E-02
1.149996187E+01 5.376694800E-02 5.215380700E-02 5.131751500E-02 5.039226600E-02
1.166670514E+01 5.331862700E-02 5.162737300E-02 5.080663900E-02 4.996021700E-02
1.183333839E+01 5.276995100E-02 5.115167800E-02 5.047076400E-02 4.979017300E-02
1.200000000E+01 5.227775900E-02 5.087428700E-02 5.042245100E-02 4.994974100E-02
1.216672606E+01 5.198553300E-02 5.089370000E-02 5.070314500E-02 5.042936600E-02
1.233324570E+01 5.198677900E-02 5.123250700E-02 5.127608400E-02 5.115424300E-02
1.249996187E+01 5.230318800E-02 5.183437300E-02 5.204625100E-02 5.201688400E-02
1.266670514E+01 5.285471600E-02 5.259053300E-02 5.289549800E-02 5.291301700E-02
1.283333839E+01 5.353727700E-02 5.338218100E-02 5.372959400E-02 5.375926300E-02
1.300000000E+01 5.421685600E-02 5.411651500E-02 5.446388500E-02 5.449252300E-02
