f G/w
1.0000000E+6 5.0070570E-5
8.9779585E+5 5.3669276E-5
8.0603739E+5 5.7551786E-5
7.2365703E+5 6.1713206E-5
6.4969628E+5 6.6154812E-5
5.8329463E+5 7.1030744E-5
5.2367949E+5 7.6302745E-5
4.7015728E+5 8.1989508E-5
4.2210526E+5 8.8126725E-5
3.7896435E+5 9.4769236E-5
3.4023262E+5 1.0198381E-4
3.0545943E+5 1.0987578E-4
2.7424021E+5 1.1836443E-4
2.4621173E+5 1.2755146E-4
2.2104787E+5 1.3762601E-4
1.9845586E+5 1.4838785E-4
1.7817285E+5 1.6025587E-4
1.5996284E+5 1.7313514E-4
1.4361398E+5 1.8721345E-4
1.2893603E+5 2.0237354E-4
1.1575824E+5 2.1895045E-4
1.0392726E+5 2.3705773E-4
9.3305466E+4 2.5664349E-4
8.3769261E+4 2.7807744E-4
7.5207695E+4 3.0142104E-4
6.7521156E+4 3.2736518E-4
6.0620214E+4 3.5553930E-4
5.4424577E+4 3.8644904E-4
4.8862159E+4 4.2053136E-4
4.3868244E+4 4.5827719E-4
3.9384728E+4 4.9970593E-4
3.5359445E+4 5.4610747E-4
3.1745563E+4 5.9714257E-4
2.8501035E+4 6.5391506E-4
2.5588111E+4 7.1744226E-4
2.2972900E+4 7.8751776E-4
2.0624974E+4 8.6551589E-4
1.8517016E+4 9.5290040E-4
1.6624501E+4 1.0501255E-3
1.4925408E+4 1.1579623E-3
1.3399969E+4 1.2802342E-3
1.2030437E+4 1.4144123E-3
1.0800876E+4 1.5647886E-3
9.6969820E+3 1.7305472E-3
8.7059100E+3 1.9150587E-3
7.8161300E+3 2.1205917E-3
7.0172890E+3 2.3507028E-3
6.3000930E+3 2.6059427E-3
5.6561970E+3 2.8900511E-3
5.0781110E+3 3.2069950E-3
4.5591070E+3 3.5589966E-3
4.0931470E+3 3.9515254E-3
3.6748100E+3 4.3878507E-3
3.2992300E+3 4.8742688E-3
2.9620350E+3 5.4159325E-3
2.6593020E+3 6.0169975E-3
2.3875110E+3 6.6928539E-3
2.1434970E+3 7.3240829E-3
1.9244230E+3 8.1286261E-3
1.7277390E+3 9.0302754E-3
1.5511570E+3 1.0039667E-2
1.3926220E+3 1.1164213E-2
1.2502900E+3 1.2422238E-2
1.1225050E+3 1.3824371E-2
1.0077810E+3 1.5387795E-2
9.0478100E+2 1.7109281E-2
8.1230900E+2 1.9039995E-2
7.2928800E+2 2.1215043E-2
6.5475100E+2 2.3612343E-2
5.8783300E+2 2.6305209E-2
5.2775400E+2 2.9288107E-2
4.7381500E+2 3.2624947E-2
4.2539000E+2 3.6356074E-2
3.8191300E+2 4.0541525E-2
3.4288000E+2 4.5163217E-2
3.0783600E+2 5.0298041E-2
2.7637400E+2 5.6056527E-2
2.4812700E+2 6.2412823E-2
2.2276800E+2 6.9503355E-2
2.0000000E+2 7.7502091E-2
