N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 7.096600000E-05 5.687600000E-05 3.521900000E-05 -6.254000000E-06 -8.119600000E-05 7.440400000E-05 8.890400000E-05 1.226060000E-04 1.882370000E-04 3.055600000E-04 5.055900000E-04
1.600000000E+01 1.094459000E-03 9.609380000E-04 8.567960000E-04 7.864560000E-04 7.491220000E-04 7.437970000E-04 7.649100000E-04 8.002920000E-04 8.275290000E-04 8.034490000E-04 6.595600000E-04
1.700000000E+01 1.404252300E-02 1.279523000E-02 1.154627900E-02 1.038495800E-02 9.390569000E-03 8.629115000E-03 8.148093000E-03 7.978254000E-03 8.141131000E-03 8.645827000E-03 9.495649000E-03
1.549996187E+01 2.884490000E-04 2.561850000E-04 2.341560000E-04 2.198790000E-04 2.073200000E-04 1.844900000E-04 1.285440000E-04 6.395000000E-06 -2.058040000E-04 1.419710000E-04 1.626080000E-04
1.649996187E+01 4.093049000E-03 3.630740000E-03 3.221363000E-03 2.887021000E-03 2.643105000E-03 2.498865000E-03 2.461299000E-03 2.527846000E-03 2.695033000E-03 2.951315000E-03 3.271306000E-03
1.674996808E+01 7.722468000E-03 6.939740000E-03 6.200727000E-03 5.550873000E-03 5.030617000E-03 4.671346000E-03 4.489600000E-03 4.496454000E-03 4.696219000E-03 5.085051000E-03 5.647439000E-03
1.624993176E+01 2.126185000E-03 1.871000000E-03 1.657875000E-03 1.496343000E-03 1.393637000E-03 1.351744000E-03 1.367567000E-03 1.435813000E-03 1.545571000E-03 1.669592000E-03 1.769249000E-03
1.574996808E+01 5.618720000E-04 4.949150000E-04 4.473580000E-04 4.185750000E-04 4.064140000E-04 4.049880000E-04 4.020770000E-04 3.757530000E-04 2.857470000E-04 7.729500000E-05 -2.845410000E-04
1.524993176E+01 1.469690000E-04 1.300660000E-04 1.155030000E-04 9.714200000E-05 6.254400000E-05 -9.268000000E-06 9.967900000E-05 1.027410000E-04 1.207430000E-04 1.610360000E-04 2.364140000E-04
