N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 5.138100000E-05 4.216900000E-05 2.497900000E-05 -1.134900000E-05 4.443100000E-05 4.686400000E-05 5.756500000E-05 8.144200000E-05 1.273150000E-04 2.102490000E-04 3.519050000E-04
1.600000000E+01 7.940790000E-04 7.041260000E-04 6.426410000E-04 6.106630000E-04 6.082010000E-04 6.316750000E-04 6.733400000E-04 7.205660000E-04 7.448100000E-04 7.043450000E-04 5.275010000E-04
1.700000000E+01 1.229225400E-02 1.110535900E-02 1.000084800E-02 8.977399000E-03 8.157522000E-03 7.601057000E-03 7.330486000E-03 7.393248000E-03 7.785217000E-03 8.521474000E-03 9.587850000E-03
1.549996187E+01 2.049260000E-04 1.878460000E-04 1.790780000E-04 1.754230000E-04 1.705990000E-04 1.523350000E-04 9.771400000E-05 -2.362300000E-05 8.688400000E-05 9.102900000E-05 1.068910000E-04
1.649996187E+01 3.215531000E-03 2.843020000E-03 2.531186000E-03 2.297711000E-03 2.155776000E-03 2.110154000E-03 2.160844000E-03 2.307798000E-03 2.541713000E-03 2.848455000E-03 3.195134000E-03
1.674996808E+01 6.403567000E-03 5.711431000E-03 5.089646000E-03 4.578031000E-03 4.207045000E-03 4.000365000E-03 3.968982000E-03 4.123107000E-03 4.461744000E-03 4.970419000E-03 5.636442000E-03
1.624993176E+01 1.594224000E-03 1.405313000E-03 1.261177000E-03 1.167712000E-03 1.126828000E-03 1.139113000E-03 1.200984000E-03 1.304644000E-03 1.437511000E-03 1.568815000E-03 1.651859000E-03
1.574996808E+01 4.003880000E-04 3.602310000E-04 3.367430000E-04 3.289090000E-04 3.339160000E-04 3.444280000E-04 3.486040000E-04 3.216160000E-04 2.235010000E-04 3.681000000E-06 1.239390000E-04
1.524993176E+01 1.053380000E-04 9.693400000E-05 8.944300000E-05 7.658500000E-05 4.615600000E-05 -2.053000000E-05 6.193400000E-05 6.541400000E-05 7.899900000E-05 1.076880000E-04 1.606800000E-04
