N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.576133000E-03 1.481575000E-03 1.435162000E-03 1.398770000E-03 1.311991000E-03 9.645040000E-04 9.949000000E-06 8.526180000E-04 9.782540000E-04 1.283449000E-03 1.848427000E-03
1.600000000E+01 4.431645000E-03 4.636416000E-03 5.042055000E-03 5.591225000E-03 6.739382000E-03 7.562124000E-03 8.829501000E-03 1.036796900E-02 1.206133600E-02 1.365575500E-02 1.512365100E-02
1.700000000E+01 1.063323900E-02 1.260467800E-02 2.293211400E-02 1.823959700E-02 2.219900900E-02 2.676569600E-02 3.140950400E-02 3.665674300E-02 4.192691900E-02 4.623823000E-02 5.569576500E-02
1.549996187E+01 2.922644000E-03 2.858529000E-03 2.879090000E-03 3.037414000E-03 3.350926000E-03 3.719818000E-03 4.170868000E-03 4.541010000E-03 4.496690000E-03 3.449645000E-03 5.001390000E-04
1.649996187E+01 6.491188000E-03 7.288652000E-03 8.335403000E-03 1.002494400E-02 1.191924400E-02 1.419718600E-02 1.700222800E-02 2.014525100E-02 2.327307500E-02 2.674613400E-02 3.020509100E-02
1.674996808E+01 8.198598000E-03 9.457275000E-03 1.134283800E-02 1.394629600E-02 1.623703400E-02 1.939125900E-02 2.318087200E-02 2.730434500E-02 3.120381200E-02 3.552632900E-02 3.967157500E-02
1.624993176E+01 5.273579000E-03 5.740803000E-03 6.475739000E-03 7.410504000E-03 8.760608000E-03 1.044609000E-02 1.232743700E-02 1.460498900E-02 1.708351300E-02 1.950964900E-02 2.203819100E-02
1.574996808E+01 3.722302000E-03 3.669541000E-03 3.854233000E-03 4.200225000E-03 4.941509000E-03 6.093673000E-03 6.197737000E-03 7.143628000E-03 8.025665000E-03 8.687842000E-03 8.486017000E-03
1.524993176E+01 2.187281000E-03 2.077420000E-03 2.079676000E-03 2.159740000E-03 2.293974000E-03 2.411079000E-03 2.371485000E-03 1.793024000E-03 1.245860000E-04 9.147170000E-04 1.056306000E-03
