N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.313268000E-02 1.182119000E-02 1.146839100E-02 1.151299100E-02
1.600000000E+01 1.284814800E-02 1.357585100E-02 1.237314200E-02 1.330991700E-02
1.700000000E+01 6.062178200E-02 6.011336500E-02 5.951969600E-02 6.011837800E-02
1.549996187E+01 -1.379553680E-01 -1.334801340E-01 -1.313350850E-01 -1.306629110E-01
1.649996187E+01 4.524765700E-02 4.621197600E-02 4.643437200E-02 4.642407700E-02
1.674996808E+01 5.564051700E-02 5.457633800E-02 5.534598400E-02 5.545020600E-02
1.624993176E+01 3.279350900E-02 3.327531900E-02 3.339916200E-02 3.178935400E-02
1.574996808E+01 -3.256119000E-02 -3.189537900E-02 -3.029596300E-02 -2.982615900E-02
1.524993176E+01 -2.378022900E-02 -2.232616700E-02 -1.729301900E-02 -9.677554000E-03
