N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.399454000E-03 7.957369000E-03 8.595420000E-03 7.703900000E-03
1.600000000E+01 3.121679600E-02 3.122042400E-02 3.120320500E-02 3.049054000E-02
1.700000000E+01 6.888787600E-02 6.876279500E-02 6.774925500E-02 6.777544600E-02
1.549996187E+01 2.316661800E-02 2.254645200E-02 2.346833500E-02 2.344179400E-02
1.649996187E+01 5.426906400E-02 5.401981000E-02 5.428988500E-02 5.431383500E-02
1.674996808E+01 6.382615700E-02 6.252572200E-02 6.316517700E-02 6.355007000E-02
1.624993176E+01 4.144893800E-02 4.167905300E-02 4.170267000E-02 4.167103100E-02
1.574996808E+01 2.655623100E-02 2.660738700E-02 2.593956100E-02 2.636665300E-02
1.524993176E+01 1.637147200E-02 1.686388200E-02 1.751387700E-02 1.766069100E-02
