N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -7.564050000E-02 -7.216442500E-02 -7.128641600E-02 -7.261848500E-02
1.600000000E+01 2.984949300E-02 2.985523300E-02 2.942314300E-02 2.919054000E-02
1.700000000E+01 6.234999900E-02 6.223620200E-02 6.109442400E-02 6.163409500E-02
1.549996187E+01 1.547467300E-02 1.500450300E-02 1.578869400E-02 1.620954300E-02
1.649996187E+01 4.819520700E-02 4.901345100E-02 4.908980300E-02 4.921568200E-02
1.674996808E+01 5.798277200E-02 5.675153800E-02 5.746541000E-02 5.743682900E-02
1.624993176E+01 3.792426700E-02 3.812387700E-02 3.818806800E-02 3.776750700E-02
1.574996808E+01 2.467530000E-02 2.440196600E-02 2.415541400E-02 2.480031700E-02
1.524993176E+01 -1.025857600E-02 -9.465059000E-03 -8.722598000E-03 -8.650584000E-03
