N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.758792000E-02 -9.751191700E-02 -9.550939000E-02 -9.201392900E-02
1.600000000E+01 2.785651500E-02 2.806597500E-02 2.776272300E-02 2.743040600E-02
1.700000000E+01 6.024491200E-02 6.026243300E-02 5.907398800E-02 5.951195700E-02
1.549996187E+01 -8.622231000E-03 -8.477971000E-03 -7.542923000E-03 -7.326750000E-03
1.649996187E+01 4.648969300E-02 4.740609400E-02 4.754176900E-02 4.759051900E-02
1.674996808E+01 5.594359400E-02 5.480145600E-02 5.543779600E-02 5.547233300E-02
1.624993176E+01 3.689574500E-02 3.721544400E-02 3.721590100E-02 3.685299800E-02
1.574996808E+01 1.735417800E-02 1.744560900E-02 1.721988200E-02 1.767567800E-02
1.524993176E+01 -8.035436700E-02 -7.662212600E-02 -7.560906300E-02 -7.602838600E-02
