Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.255903551E+00 1.211664413E+00 4.423913800E-02 1.241124536E+00 1.203652483E+00 3.747205300E-02 1.477901500E-02 8.011930000E-03
1.468000E+10 1.256005624E+00 1.211865056E+00 4.414056800E-02 1.244656494E+00 1.206124253E+00 3.853224100E-02 1.134913000E-02 5.740803000E-03
2.154000E+10 1.256154265E+00 1.212153334E+00 4.400093100E-02 1.247587128E+00 1.208073200E+00 3.951392800E-02 8.567137000E-03 4.080134000E-03
3.162000E+10 1.256370059E+00 1.212563865E+00 4.380619400E-02 1.250011259E+00 1.209681027E+00 4.033023200E-02 6.358800000E-03 2.882838000E-03
4.642000E+10 1.256681925E+00 1.213141350E+00 4.354057500E-02 1.252028963E+00 1.211110035E+00 4.091892800E-02 4.652962000E-03 2.031315000E-03
6.813000E+10 1.257129656E+00 1.213940312E+00 4.318934400E-02 1.253758634E+00 1.212507253E+00 4.125138100E-02 3.371022000E-03 1.433059000E-03
1.000000E+11 1.257766472E+00 1.215022247E+00 4.274422500E-02 1.255335668E+00 1.214005095E+00 4.133057300E-02 2.430804000E-03 1.017152000E-03
1.468000E+11 1.258660739E+00 1.216449136E+00 4.221160300E-02 1.256906067E+00 1.215718530E+00 4.118753700E-02 1.754672000E-03 7.306060000E-04
2.154000E+11 1.259895365E+00 1.218274082E+00 4.162128300E-02 1.258619765E+00 1.217739418E+00 4.088034700E-02 1.275600000E-03 5.346640000E-04
3.162000E+11 1.261562944E+00 1.220542510E+00 4.102043400E-02 1.260623412E+00 1.220139463E+00 4.048394900E-02 9.395320000E-04 4.030470000E-04
4.642000E+11 1.263754880E+00 1.223241559E+00 4.051332100E-02 1.263049974E+00 1.222929546E+00 4.012042800E-02 7.049060000E-04 3.120130000E-04
6.813000E+11 1.266544628E+00 1.226374447E+00 4.017018100E-02 1.266003803E+00 1.226125124E+00 3.987867900E-02 5.408250000E-04 2.493230000E-04
1.000000E+12 1.269968507E+00 1.229898284E+00 4.007022300E-02 1.269543641E+00 1.229694024E+00 3.984961700E-02 4.248660000E-04 2.042600000E-04
1.468000E+12 1.274012128E+00 1.233785278E+00 4.022685000E-02 1.273670989E+00 1.233614201E+00 4.005678800E-02 3.411390000E-04 1.710770000E-04
2.154000E+12 1.278611548E+00 1.238009097E+00 4.060245100E-02 1.278332818E+00 1.237863504E+00 4.046931400E-02 2.787300000E-04 1.455930000E-04
3.162000E+12 1.283672240E+00 1.242559194E+00 4.111304600E-02 1.283441800E+00 1.242434318E+00 4.100748200E-02 2.304400000E-04 1.248760000E-04
4.642000E+12 1.289096437E+00 1.247425406E+00 4.167103100E-02 1.288904702E+00 1.247317965E+00 4.158673700E-02 1.917350000E-04 1.074410000E-04
6.813000E+12 1.294802274E+00 1.252603479E+00 4.219879500E-02 1.294642423E+00 1.252511041E+00 4.213138200E-02 1.598510000E-04 9.243800000E-05
1.000000E+13 1.300726169E+00 1.258076222E+00 4.264994700E-02 1.300593065E+00 1.257996932E+00 4.259613300E-02 1.331040000E-04 7.929000000E-05
