T d154 d184 d214 d244
d 150 180 210 240
290 3.728150000E-04 3.125880000E-04 2.700320000E-04 2.429930000E-04
295 3.410970000E-04 2.908270000E-04 2.554550000E-04 2.287570000E-04
300 3.254550000E-04 2.880290000E-04 2.551050000E-04 2.283410000E-04
305 3.210230000E-04 2.878340000E-04 2.614400000E-04 2.366100000E-04
310 3.269000000E-04 2.947990000E-04 2.777730000E-04 2.545430000E-04
315 3.390380000E-04 3.069330000E-04 2.962880000E-04 2.764220000E-04
320 3.681370000E-04 3.401030000E-04 3.208970000E-04 3.077620000E-04
325 4.083570000E-04 3.825810000E-04 3.649130000E-04 3.522230000E-04
330 4.528570000E-04 4.288910000E-04 4.119470000E-04 3.986840000E-04
335 5.015170000E-04 4.749280000E-04 4.578920000E-04 4.440340000E-04
340 5.431720000E-04 4.973550000E-04 4.773970000E-04 4.626850000E-04
