T d154 d184 d214 d244
d 150 180 210 240
290 5.239700000E-04 4.368950000E-04 3.731390000E-04 3.323410000E-04
295 4.794960000E-04 4.093590000E-04 3.563870000E-04 3.162840000E-04
300 4.629250000E-04 4.096630000E-04 3.619900000E-04 3.201700000E-04
305 4.591290000E-04 4.115230000E-04 3.783730000E-04 3.371600000E-04
310 4.702090000E-04 4.266690000E-04 4.052840000E-04 3.767960000E-04
315 4.903680000E-04 4.440240000E-04 4.350210000E-04 4.003170000E-04
320 5.347700000E-04 4.944100000E-04 4.669210000E-04 4.581360000E-04
325 5.949180000E-04 5.577600000E-04 5.322350000E-04 5.138610000E-04
330 6.605640000E-04 6.254920000E-04 6.003720000E-04 5.804270000E-04
335 7.307180000E-04 6.906110000E-04 6.639220000E-04 6.415180000E-04
340 7.881730000E-04 7.171970000E-04 6.832830000E-04 6.564550000E-04
