T d154 d184 d214 d244
d 150 180 210 240
290 1.451750000E-04 1.280720000E-04 1.173730000E-04 1.107040000E-04
295 1.316730000E-04 1.163860000E-04 1.071060000E-04 9.999800000E-05
300 1.236370000E-04 1.097080000E-04 1.009900000E-04 9.442800000E-05
305 1.183260000E-04 1.057470000E-04 9.715100000E-05 9.184400000E-05
310 1.160210000E-04 1.043900000E-04 9.851700000E-05 9.214400000E-05
315 1.168190000E-04 1.066550000E-04 1.016570000E-04 9.570300000E-05
320 1.237120000E-04 1.147300000E-04 1.085760000E-04 1.045600000E-04
325 1.348600000E-04 1.266330000E-04 1.211330000E-04 1.173910000E-04
330 1.484120000E-04 1.412700000E-04 1.365620000E-04 1.331710000E-04
335 1.653430000E-04 1.585590000E-04 1.551850000E-04 1.528850000E-04
340 1.832130000E-04 1.734340000E-04 1.718910000E-04 1.719910000E-04
