T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.193413645E+00 1.211591992E+00 1.223333593E+00 1.235844239E+00 1.247769389E+00 1.261041127E+00 1.276030944E+00 1.293198241E+00 1.315300666E+00
295 1.179248568E+00 1.208651333E+00 1.223684526E+00 1.236953949E+00 1.248959187E+00 1.262102521E+00 1.276625282E+00 1.293256234E+00 1.314855533E+00
300 1.148185994E+00 1.200848313E+00 1.222872338E+00 1.238152291E+00 1.250796754E+00 1.263796840E+00 1.278204519E+00 1.294447153E+00 1.315664323E+00
305 1.086634645E+00 1.182855869E+00 1.219063175E+00 1.238757090E+00 1.252570349E+00 1.266045476E+00 1.280513326E+00 1.296621121E+00 1.317675194E+00
310 1.015113724E+00 1.145570194E+00 1.209277462E+00 1.237016675E+00 1.254197979E+00 1.268548715E+00 1.283407008E+00 1.299703343E+00 1.320364180E+00
315 1.015728929E+00 1.076520687E+00 1.187930232E+00 1.232266251E+00 1.254685439E+00 1.270945518E+00 1.286523177E+00 1.303077299E+00 1.323761273E+00
320 1.018411336E+00 1.012581033E+00 1.146334281E+00 1.220739764E+00 1.252999500E+00 1.272759973E+00 1.289814455E+00 1.306943651E+00 1.327695182E+00
325 1.023826615E+00 1.013197377E+00 1.073770353E+00 1.197113845E+00 1.247255636E+00 1.272999319E+00 1.292315923E+00 1.310453467E+00 1.331775219E+00
330 1.032909274E+00 1.015371840E+00 1.010516424E+00 1.153512289E+00 1.234448318E+00 1.270704285E+00 1.293788597E+00 1.313590470E+00 1.335319310E+00
335 1.046636217E+00 1.019606883E+00 1.011002492E+00 1.079413031E+00 1.209688822E+00 1.264158923E+00 1.293556119E+00 1.315923517E+00 1.339053561E+00
340 1.065770387E+00 1.026580930E+00 1.012627347E+00 1.008818050E+00 1.166304410E+00 1.250538943E+00 1.290582150E+00 1.316960102E+00 1.342004607E+00
