N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 305 2.100E-4 1.182269242E+00 1.244879041E+00
1.468000E+10 1.000E+17 305 2.100E-4 1.202105813E+00 1.245915310E+00
2.154000E+10 1.000E+17 305 2.100E-4 1.209362774E+00 1.247287109E+00
3.162000E+10 1.000E+17 305 2.100E-4 1.223874604E+00 1.249034524E+00
4.642000E+10 1.000E+17 305 2.100E-4 1.235426041E+00 1.251156651E+00
6.813000E+10 1.000E+17 305 2.100E-4 1.244655240E+00 1.253544151E+00
1.000000E+11 1.000E+17 305 2.100E-4 1.252199480E+00 1.256277174E+00
1.468000E+11 1.000E+17 305 2.100E-4 1.257826379E+00 1.259688481E+00
2.154000E+11 1.000E+17 305 2.100E-4 1.261569080E+00 1.262568454E+00
3.162000E+11 1.000E+17 305 2.100E-4 1.263535428E+00 1.264171190E+00
4.642000E+11 1.000E+17 305 2.100E-4 1.265873402E+00 1.266247807E+00
6.813000E+11 1.000E+17 305 2.100E-4 1.267592987E+00 1.267819886E+00
1.000000E+12 1.000E+17 305 2.100E-4 1.271997865E+00 1.274190690E+00
1.468000E+12 1.000E+17 305 2.100E-4 1.282552588E+00 1.282881669E+00
2.154000E+12 1.000E+17 305 2.100E-4 1.283683115E+00 1.283936905E+00
3.162000E+12 1.000E+17 305 2.100E-4 1.273466534E+00 1.273564665E+00
4.642000E+12 1.000E+17 305 2.100E-4 1.273831512E+00 1.275153598E+00
6.813000E+12 1.000E+17 305 2.100E-4 1.299810783E+00 1.301032425E+00
1.000000E+13 1.000E+17 305 2.100E-4 1.307170601E+00 1.307123230E+00
