Ew Nt
4.4465270E-1 2.3138161E+14
4.4194731E-1 2.1342288E+14
4.3924190E-1 1.9456438E+14
4.3653649E-1 1.7446134E+14
4.3383109E-1 1.5804602E+14
4.3112568E-1 1.5274937E+14
4.2842028E-1 1.6094185E+14
4.2571488E-1 1.7594074E+14
4.2300947E-1 1.8601152E+14
4.2030408E-1 1.8251788E+14
4.1759867E-1 1.6534841E+14
4.1489327E-1 1.4219337E+14
4.1218787E-1 1.2307986E+14
4.0948246E-1 1.1421659E+14
4.0677706E-1 1.1507821E+14
4.0407166E-1 1.2019199E+14
4.0136626E-1 1.2362362E+14
3.9866085E-1 1.2252833E+14
3.9595545E-1 1.1771694E+14
3.9325005E-1 1.1200116E+14
3.9054464E-1 1.0829743E+14
3.8783924E-1 1.0855212E+14
3.8513384E-1 1.1322076E+14
3.8242843E-1 1.2090578E+14
3.7972303E-1 1.2860922E+14
3.7701763E-1 1.3322500E+14
3.7431223E-1 1.3363363E+14
3.7160682E-1 1.3161983E+14
3.6890142E-1 1.3067589E+14
3.6619602E-1 1.3388180E+14
3.6349062E-1 1.4286352E+14
3.6078521E-1 1.5832089E+14
3.5807981E-1 1.8082409E+14
3.5537441E-1 2.1075321E+14
3.5266900E-1 2.4779255E+14
3.4996360E-1 2.9099851E+14
3.4725820E-1 3.3954493E+14
3.4455280E-1 3.9338536E+14
3.4184739E-1 4.5335781E+14
3.3914199E-1 5.2097587E+14
3.3643659E-1 5.9824560E+14
3.3373118E-1 6.8742961E+14
3.3102578E-1 7.9051308E+14
3.2832038E-1 9.0844309E+14
3.2561497E-1 1.0405811E+15
3.2290957E-1 1.1847575E+15
3.2020417E-1 1.3378960E+15
3.1749877E-1 1.4967181E+15
3.1479336E-1 1.6580163E+15
3.1208796E-1 1.8184181E+15
3.0938256E-1 1.9740155E+15
3.0667715E-1 2.1203268E+15
3.0397175E-1 2.2526919E+15
3.0126635E-1 2.3668326E+15
2.9856095E-1 2.4591932E+15
2.9585554E-1 2.5268467E+15
2.9315014E-1 2.5668623E+15
2.9044474E-1 2.5748443E+15
2.8773934E-1 2.5422258E+15
2.8503393E-1 2.4526009E+15
2.8232853E-1 2.2793682E+15
2.7962313E-1 1.9891006E+15
2.7691772E-1 1.5542158E+15
2.7421232E-1 9.7233240E+14
2.7150692E-1 6.3901426E+14
