N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 300 1.800E-4 1.152585847E+00 1.153213024E+00
1.468000E+10 1.000E+15 300 1.800E-4 1.152807440E+00 1.153235077E+00
2.154000E+10 1.000E+15 300 1.800E-4 1.152975784E+00 1.153267141E+00
3.162000E+10 1.000E+15 300 1.800E-4 1.153115225E+00 1.153313602E+00
4.642000E+10 1.000E+15 300 1.800E-4 1.153245585E+00 1.153380552E+00
6.813000E+10 1.000E+15 300 1.800E-4 1.153384469E+00 1.153476206E+00
1.000000E+11 1.000E+15 300 1.800E-4 1.153549171E+00 1.153611473E+00
1.468000E+11 1.000E+15 300 1.800E-4 1.154193429E+00 1.154239210E+00
2.154000E+11 1.000E+15 300 1.800E-4 1.157424283E+00 1.157455109E+00
3.162000E+11 1.000E+15 300 1.800E-4 1.165017907E+00 1.165039412E+00
4.642000E+11 1.000E+15 300 1.800E-4 1.171980080E+00 1.171995051E+00
6.813000E+11 1.000E+15 300 1.800E-4 1.173839037E+00 1.173849615E+00
1.000000E+12 1.000E+15 300 1.800E-4 1.183069910E+00 1.183074728E+00
1.468000E+12 1.000E+15 300 1.800E-4 1.191702911E+00 1.191708032E+00
2.154000E+12 1.000E+15 300 1.800E-4 1.195004544E+00 1.195008390E+00
3.162000E+12 1.000E+15 300 1.800E-4 1.206377174E+00 1.206379885E+00
4.642000E+12 1.000E+15 300 1.800E-4 1.216366648E+00 1.216368742E+00
6.813000E+12 1.000E+15 300 1.800E-4 1.217583217E+00 1.217584654E+00
1.000000E+13 1.000E+15 300 1.800E-4 1.222534741E+00 1.222535794E+00
