N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 315 3.800E-4 2.552600E-1 2.191550E+1 4.415450E-1 7.777750E+1
1.468000E+10 1.000E+17 315 3.800E-4 2.505032E-1 2.146370E+1 4.408010E-1 7.775180E+1
2.154000E+10 1.000E+17 315 3.800E-4 2.443381E-1 2.087940E+1 4.398070E-1 7.771880E+1
3.162000E+10 1.000E+17 315 3.800E-4 2.366383E-1 2.015140E+1 4.384790E-1 7.768400E+1
4.642000E+10 1.000E+17 315 3.800E-4 2.274000E-1 1.926890E+1 4.368440E-1 7.758920E+1
6.813000E+10 1.000E+17 315 3.800E-4 2.167443E-1 1.826880E+1 4.348900E-1 7.752570E+1
1.000000E+11 1.000E+17 315 3.800E-4 2.048753E-1 1.716090E+1 4.326090E-1 7.744890E+1
1.468000E+11 1.000E+17 315 3.800E-4 1.920247E-1 1.596770E+1 4.299850E-1 7.735580E+1
2.154000E+11 1.000E+17 315 3.800E-4 1.784237E-1 1.470250E+1 4.268480E-1 7.721950E+1
3.162000E+11 1.000E+17 315 3.800E-4 1.643089E-1 1.340780E+1 4.233660E-1 7.709760E+1
4.642000E+11 1.000E+17 315 3.800E-4 1.499347E-1 1.210090E+1 4.194780E-1 7.696050E+1
6.813000E+11 1.000E+17 315 3.800E-4 1.355715E-1 1.079850E+1 4.150280E-1 7.676800E+1
1.000000E+12 1.000E+17 315 3.800E-4 1.214875E-1 9.542200E+0 4.102320E-1 7.658550E+1
1.468000E+12 1.000E+17 315 3.800E-4 1.079289E-1 8.340400E+0 4.048240E-1 7.635650E+1
2.154000E+12 1.000E+17 315 3.800E-4 9.510380E-2 7.223700E+0 3.990590E-1 7.613490E+1
3.162000E+12 1.000E+17 315 3.800E-4 8.317143E-2 6.194300E+0 3.927650E-1 7.584830E+1
4.642000E+12 1.000E+17 315 3.800E-4 7.223844E-2 5.270300E+0 3.860350E-1 7.559670E+1
6.813000E+12 1.000E+17 315 3.800E-4 6.236033E-2 4.445400E+0 3.789520E-1 7.524550E+1
1.000000E+13 1.000E+17 315 3.800E-4 5.354718E-2 3.723200E+0 3.714400E-1 7.487800E+1
1.468000E+13 1.000E+17 315 3.800E-4 4.577202E-2 3.101300E+0 3.635400E-1 7.455170E+1
2.154000E+13 1.000E+17 315 3.800E-4 3.898014E-2 2.567000E+0 3.553440E-1 7.413050E+1
3.162000E+13 1.000E+17 315 3.800E-4 3.309824E-2 2.114600E+0 3.468830E-1 7.367310E+1
4.642000E+13 1.000E+17 315 3.800E-4 2.804234E-2 1.735100E+0 3.381880E-1 7.318400E+1
6.813000E+13 1.000E+17 315 3.800E-4 2.372427E-2 1.419200E+0 3.292910E-1 7.266570E+1
1.000000E+14 1.000E+17 315 3.800E-4 2.005654E-2 1.158900E+0 3.202080E-1 7.217930E+1
