N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 335 1.800E-4 1.072786358E+00 1.089771315E+00
1.468000E+10 1.000E+16 335 1.800E-4 1.077610080E+00 1.090006889E+00
2.154000E+10 1.000E+16 335 1.800E-4 1.081458414E+00 1.090348967E+00
3.162000E+10 1.000E+16 335 1.800E-4 1.084546208E+00 1.090843461E+00
4.642000E+10 1.000E+16 335 1.800E-4 1.087128434E+00 1.091553335E+00
6.813000E+10 1.000E+16 335 1.800E-4 1.089466095E+00 1.092562162E+00
1.000000E+11 1.000E+16 335 1.800E-4 1.091811810E+00 1.093975966E+00
1.468000E+11 1.000E+16 335 1.800E-4 1.094403396E+00 1.095919034E+00
2.154000E+11 1.000E+16 335 1.800E-4 1.097453580E+00 1.098519660E+00
3.162000E+11 1.000E+16 335 1.800E-4 1.101127156E+00 1.101881778E+00
4.642000E+11 1.000E+16 335 1.800E-4 1.105506220E+00 1.106044413E+00
6.813000E+11 1.000E+16 335 1.800E-4 1.110557912E+00 1.110944507E+00
1.000000E+12 1.000E+16 335 1.800E-4 1.116129191E+00 1.116408551E+00
1.468000E+12 1.000E+16 335 1.800E-4 1.121984747E+00 1.122187319E+00
2.154000E+12 1.000E+16 335 1.800E-4 1.127867268E+00 1.128014415E+00
3.162000E+12 1.000E+16 335 1.800E-4 1.133544462E+00 1.133651420E+00
4.642000E+12 1.000E+16 335 1.800E-4 1.138831080E+00 1.138908914E+00
6.813000E+12 1.000E+16 335 1.800E-4 1.143601065E+00 1.143657941E+00
1.000000E+13 1.000E+16 335 1.800E-4 1.147794791E+00 1.147836543E+00
