fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.481413206E-16 1.000000000E+20 1.030859394E+00 2.598672984E-17 5.024343966E-06 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.367895805E-16 1.000000000E+20 1.046131002E+00 1.315962952E-17 8.834366878E-06 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.557981519E-16 1.000000000E+20 1.034599696E+00 3.124233818E-17 5.871415011E-06 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.447091626E-16 1.000000000E+20 1.046345884E+00 1.917355346E-17 8.896306793E-06 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.101860433E-16 1.000000000E+20 1.037856184E+00 3.932771606E-17 6.648642468E-06 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.999705384E-16 1.000000000E+20 1.046655273E+00 2.784588156E-17 8.986517143E-06 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 9.300341395E-16 1.000000000E+20 1.040640617E+00 5.124714353E-17 7.347513971E-06 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.213920345E-16 1.000000000E+20 1.047100197E+00 4.025812647E-17 9.117317865E-06 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.239556473E-15 1.000000000E+20 1.043059371E+00 6.837176974E-17 7.983653049E-06 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.033332442E-15 1.000000000E+20 1.047736287E+00 5.784267253E-17 9.305756463E-06 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.668329013E-15 1.000000000E+20 1.045276719E+00 9.247721069E-17 8.592616681E-06 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.465550979E-15 1.000000000E+20 1.048636349E+00 8.242415045E-17 9.575131077E-06 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.249584675E-15 1.000000000E+20 1.047483720E+00 1.257464344E-16 9.223526527E-06 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.051465532E-15 1.000000000E+20 1.049891004E+00 1.162224325E-16 9.955949303E-06 
008_295 008_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.016365918E-15 1.000000000E+20 1.049875029E+00 1.707480866E-16 9.934781146E-06 
008_295_SRH 008_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.824240446E-15 1.000000000E+20 1.051603228E+00 1.618280946E-16 1.048735397E-05 
009_295 009_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.996113190E-15 1.000000000E+20 1.052626572E+00 2.304768526E-16 1.078980207E-05 
009_295_SRH 009_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.811289309E-15 1.000000000E+20 1.053873842E+00 2.222370928E-16 1.121492302E-05 
010_295 010_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.206454030E-15 1.000000000E+20 1.055868380E+00 3.086497087E-16 1.185507528E-05 
