fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.167076307E-16 1.000000000E+20 1.129893193E+00 6.870645340E-17 6.791129796E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.604270656E-16 1.000000000E+20 1.137787406E+00 6.692672481E-17 8.917482632E-04 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.904768906E-16 1.000000000E+20 1.132067836E+00 1.000022849E-16 7.374252806E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.342909388E-16 1.000000000E+20 1.137937964E+00 9.819706086E-17 8.958295675E-04 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.974791721E-16 1.000000000E+20 1.133867655E+00 1.458771954E-16 7.857189020E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.413792795E-16 1.000000000E+20 1.138158164E+00 1.440527868E-16 9.018054940E-04 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.517932136E-16 1.000000000E+20 1.135376465E+00 2.131091777E-16 8.263082869E-04 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.957780519E-16 1.000000000E+20 1.138479735E+00 2.112696834E-16 9.105443732E-04 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.725614576E-16 1.000000000E+20 1.136712210E+00 3.115955621E-16 8.623734157E-04 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.166387085E-16 1.000000000E+20 1.138948259E+00 3.097431742E-16 9.233065940E-04 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.084903380E-15 1.000000000E+20 1.138012791E+00 4.557632391E-16 8.976506014E-04 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.029091353E-15 1.000000000E+20 1.139628571E+00 4.538986635E-16 9.419036227E-04 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.520113697E-15 1.000000000E+20 1.139432679E+00 6.665978966E-16 9.364044432E-04 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.464443187E-15 1.000000000E+20 1.140611657E+00 6.647208747E-16 9.689231833E-04 
