T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.199297288E+00 1.203454602E+00 1.207229014E+00 1.214752437E+00 1.220624536E+00 1.222998637E+00 1.226090424E+00 1.236092798E+00 1.253948458E+00
295 1.198984407E+00 1.203818531E+00 1.208331785E+00 1.215471083E+00 1.222317413E+00 1.225061883E+00 1.228377147E+00 1.238187385E+00 1.255669897E+00
300 1.198464805E+00 1.204922380E+00 1.209556372E+00 1.217255292E+00 1.224430840E+00 1.227706557E+00 1.230874349E+00 1.240602357E+00 1.257981802E+00
305 1.196192912E+00 1.206009590E+00 1.211523720E+00 1.219398120E+00 1.226566212E+00 1.230361752E+00 1.234138253E+00 1.243630574E+00 1.260368811E+00
310 1.189147360E+00 1.206329116E+00 1.213519080E+00 1.221743511E+00 1.229352233E+00 1.233500761E+00 1.237489136E+00 1.246672468E+00 1.263277055E+00
315 1.169677509E+00 1.203903594E+00 1.214898540E+00 1.223724584E+00 1.231954078E+00 1.236579833E+00 1.240231568E+00 1.249294570E+00 1.266107910E+00
320 1.123558957E+00 1.195987004E+00 1.215430668E+00 1.225782659E+00 1.233993908E+00 1.238938617E+00 1.243102817E+00 1.252055745E+00 1.268224911E+00
325 1.032851898E+00 1.174418186E+00 1.213193634E+00 1.227085622E+00 1.236075137E+00 1.241240105E+00 1.245529170E+00 1.254274423E+00 1.270119958E+00
330 1.016543230E+00 1.125718290E+00 1.204563102E+00 1.226743278E+00 1.237513310E+00 1.243030805E+00 1.246760429E+00 1.255238941E+00 1.271177333E+00
335 1.019129316E+00 1.033518958E+00 1.182870990E+00 1.223872286E+00 1.237513349E+00 1.243521465E+00 1.247833325E+00 1.255959137E+00 1.270796972E+00
340 1.024600729E+00 1.012524077E+00 1.135817793E+00 1.217302012E+00 1.236426968E+00 1.243681379E+00 1.248036155E+00 1.255728643E+00 1.269854910E+00
