N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.193966719E+00 1.194035194E+00 1.193633239E+00 1.190972407E+00 1.182453107E+00 1.159445862E+00 1.105952157E+00 1.013111350E+00 1.013854879E+00 1.016547245E+00 1.021869415E+00
1.600000000E+01 1.217807704E+00 1.219646723E+00 1.221787273E+00 1.223755510E+00 1.226100442E+00 1.228337921E+00 1.229706081E+00 1.231014063E+00 1.231363689E+00 1.230187683E+00 1.227694503E+00
1.700000000E+01 1.253966339E+00 1.255483315E+00 1.257444182E+00 1.259966975E+00 1.262849039E+00 1.265741204E+00 1.267837564E+00 1.269859903E+00 1.270913187E+00 1.270362408E+00 1.269099416E+00
1.549996187E+01 1.202258443E+00 1.203763556E+00 1.205519763E+00 1.207501069E+00 1.209351248E+00 1.210306013E+00 1.210112481E+00 1.206631541E+00 1.195885636E+00 1.170759332E+00 1.118224779E+00
1.649996187E+01 1.225254749E+00 1.227513561E+00 1.229862785E+00 1.232848054E+00 1.235813181E+00 1.238265023E+00 1.240710036E+00 1.242633267E+00 1.243434346E+00 1.243816884E+00 1.243200126E+00
1.674996808E+01 1.236074212E+00 1.238021884E+00 1.240057021E+00 1.242871033E+00 1.245769768E+00 1.248218316E+00 1.250805615E+00 1.252800572E+00 1.253693980E+00 1.253997037E+00 1.253219047E+00
1.624993176E+01 1.221377519E+00 1.223401283E+00 1.225887537E+00 1.228308474E+00 1.231125416E+00 1.233614169E+00 1.235520614E+00 1.237080548E+00 1.238115728E+00 1.237696559E+00 1.236730099E+00
1.574996808E+01 1.210446277E+00 1.211756585E+00 1.213672146E+00 1.215820226E+00 1.217980161E+00 1.219539720E+00 1.221042276E+00 1.221578269E+00 1.220059533E+00 1.215680825E+00 1.204451866E+00
1.524993176E+01 1.198141832E+00 1.199033739E+00 1.200423889E+00 1.201472582E+00 1.201470073E+00 1.198396053E+00 1.188654981E+00 1.163401637E+00 1.108098215E+00 1.009956925E+00 1.010527646E+00
