d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.266081878E+00 1.222292302E+00 4.378957600E-02 1.247633190E+00 1.211733175E+00 3.590001500E-02 1.844868800E-02 1.055912700E-02
150 1.016672606E+01 1.266124249E+00 1.222366949E+00 4.375730000E-02 1.251662219E+00 1.214656445E+00 3.700577400E-02 1.446203000E-02 7.710504000E-03
150 1.033324570E+01 1.266186209E+00 1.222475664E+00 4.371054500E-02 1.255054613E+00 1.216909555E+00 3.814505800E-02 1.113159600E-02 5.566109000E-03
150 1.049996187E+01 1.266276739E+00 1.222633563E+00 4.364317600E-02 1.257879286E+00 1.218657114E+00 3.922217200E-02 8.397453000E-03 3.976449000E-03
150 1.066670514E+01 1.266408796E+00 1.222861871E+00 4.354692500E-02 1.260194430E+00 1.220044189E+00 4.015024100E-02 6.214366000E-03 2.817682000E-03
150 1.083333839E+01 1.266600918E+00 1.223189868E+00 4.341105000E-02 1.262075997E+00 1.221203499E+00 4.087249800E-02 4.524921000E-03 1.986369000E-03
150 1.100000000E+01 1.266879343E+00 1.223656797E+00 4.322254600E-02 1.263623722E+00 1.222258718E+00 4.136500400E-02 3.255621000E-03 1.398079000E-03
150 1.116672606E+01 1.267280579E+00 1.224313274E+00 4.296730500E-02 1.264954884E+00 1.223326904E+00 4.162798000E-02 2.325695000E-03 9.863700000E-04
150 1.133324570E+01 1.267854249E+00 1.225220992E+00 4.263325700E-02 1.266196374E+00 1.224520216E+00 4.167615800E-02 1.657875000E-03 7.007760000E-04
150 1.149996187E+01 1.268665500E+00 1.226449536E+00 4.221596400E-02 1.267480094E+00 1.225945496E+00 4.153459800E-02 1.185406000E-03 5.040400000E-04
150 1.166670514E+01 1.269795779E+00 1.228078231E+00 4.171754800E-02 1.268941108E+00 1.227706557E+00 4.123455100E-02 8.546710000E-04 3.716740000E-04
150 1.183333839E+01 1.271339923E+00 1.230148721E+00 4.119120200E-02 1.270715232E+00 1.229869946E+00 4.084528600E-02 6.246910000E-04 2.787750000E-04
150 1.200000000E+01 1.273397318E+00 1.232709165E+00 4.068815300E-02 1.272932124E+00 1.232494000E+00 4.043812400E-02 4.651940000E-04 2.151650000E-04
150 1.216672606E+01 1.276055782E+00 1.235769126E+00 4.028665600E-02 1.275701471E+00 1.235597901E+00 4.010357000E-02 3.543110000E-04 1.712250000E-04
150 1.233324570E+01 1.279370179E+00 1.239309902E+00 4.006027700E-02 1.279093715E+00 1.239169423E+00 3.992429200E-02 2.764640000E-04 1.404790000E-04
150 1.249996187E+01 1.283342884E+00 1.243282831E+00 4.006005300E-02 1.283122160E+00 1.243165301E+00 3.995685900E-02 2.207240000E-04 1.175300000E-04
150 1.266670514E+01 1.287917186E+00 1.247656231E+00 4.026095500E-02 1.287737643E+00 1.247556324E+00 4.018131900E-02 1.795430000E-04 9.990700000E-05
150 1.283333839E+01 1.292991105E+00 1.252371717E+00 4.061938800E-02 1.292843089E+00 1.252286065E+00 4.055702400E-02 1.480160000E-04 8.565200000E-05
150 1.300000000E+01 1.298447283E+00 1.257406915E+00 4.104036800E-02 1.298324358E+00 1.257333220E+00 4.099113800E-02 1.229250000E-04 7.369500000E-05
180 1.000000000E+01 1.263092349E+00 1.219370794E+00 4.372155500E-02 1.246409525E+00 1.209522022E+00 3.688750300E-02 1.668282400E-02 9.848772000E-03
180 1.016672606E+01 1.263150204E+00 1.219478349E+00 4.367185500E-02 1.250277637E+00 1.212372655E+00 3.790498200E-02 1.287256700E-02 7.105694000E-03
180 1.033324570E+01 1.263234703E+00 1.219634434E+00 4.360026900E-02 1.253464069E+00 1.214557238E+00 3.890683100E-02 9.770634000E-03 5.077196000E-03
