T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159584743E+00 1.132816860E+00 2.676788300E-02 1.156084795E+00 1.131771241E+00 2.431355400E-02
295 1.156315009E+00 1.138686588E+00 1.762842100E-02 1.154941643E+00 1.137330770E+00 1.761087300E-02
300 1.161448400E+00 1.141402243E+00 2.004615700E-02 1.159714155E+00 1.136893156E+00 2.282099900E-02
305 1.164921547E+00 1.140606469E+00 2.431507800E-02 1.162788442E+00 1.138598167E+00 2.419027500E-02
310 1.164462844E+00 1.145720473E+00 1.874237100E-02 1.162059654E+00 1.143200335E+00 1.885931900E-02
315 1.143301935E+00 1.150333295E+00 -7.031360000E-03 1.140719806E+00 1.147914588E+00 -7.194782000E-03
320 1.128568302E+00 1.154214553E+00 -2.564625100E-02 1.126643749E+00 1.150410579E+00 -2.376683000E-02
325 1.110172048E+00 1.156666258E+00 -4.649421000E-02 1.108058339E+00 1.152123381E+00 -4.406504200E-02
330 1.085911922E+00 1.146245408E+00 -6.033348600E-02 1.084711305E+00 1.142745009E+00 -5.803370400E-02
335 1.015938581E+00 1.122650145E+00 -1.067115640E-01 1.015829514E+00 1.118129980E+00 -1.023004660E-01
340 1.006424691E+00 1.100140720E+00 -9.371602900E-02 1.006026875E+00 1.092372777E+00 -8.634590200E-02
