T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173899126E+00 1.132394592E+00 4.150453400E-02 1.163570955E+00 1.127736785E+00 3.583417000E-02
295 1.181579048E+00 1.136218938E+00 4.536011000E-02 1.165245254E+00 1.132930464E+00 3.231479000E-02
300 1.186597726E+00 1.141912937E+00 4.468478900E-02 1.173881521E+00 1.137697922E+00 3.618359900E-02
305 1.186578283E+00 1.147362533E+00 3.921575000E-02 1.174080420E+00 1.142023611E+00 3.205680900E-02
310 1.189118254E+00 1.152447017E+00 3.667123700E-02 1.164627478E+00 1.145772631E+00 1.885484700E-02
315 1.192296883E+00 1.157145149E+00 3.515173400E-02 1.161535884E+00 1.148909824E+00 1.262606000E-02
320 1.195848274E+00 1.161372419E+00 3.447585500E-02 1.184248050E+00 1.151343093E+00 3.290495700E-02
325 1.200342516E+00 1.165059736E+00 3.528278000E-02 1.171458495E+00 1.153008919E+00 1.844957600E-02
330 1.203498095E+00 1.168180901E+00 3.531719400E-02 1.187087904E+00 1.153892209E+00 3.319569500E-02
335 1.204883116E+00 1.170693727E+00 3.418938900E-02 1.182556706E+00 1.153968877E+00 2.858782900E-02
340 1.192345999E+00 1.172753884E+00 1.959211500E-02 1.171080603E+00 1.156516503E+00 1.456410000E-02
