T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193110633E+00 1.128715997E+00 6.439463600E-02 1.166545034E+00 1.124195977E+00 4.234905700E-02
295 1.191273724E+00 1.134037657E+00 5.723606700E-02 1.169033666E+00 1.128211514E+00 4.082215200E-02
300 1.199777919E+00 1.139063606E+00 6.071431300E-02 1.170253978E+00 1.131659949E+00 3.859402900E-02
305 1.208107862E+00 1.143739758E+00 6.436810400E-02 1.175886073E+00 1.134463087E+00 4.142298600E-02
310 1.206332234E+00 1.148062662E+00 5.826957200E-02 1.180815378E+00 1.136600438E+00 4.421494000E-02
315 1.208780004E+00 1.151925232E+00 5.685477200E-02 1.184823280E+00 1.137959027E+00 4.686425300E-02
320 1.211921014E+00 1.155236735E+00 5.668427900E-02 1.187597270E+00 1.138457916E+00 4.913935400E-02
325 1.218843053E+00 1.158003882E+00 6.083917100E-02 1.189459608E+00 1.138123295E+00 5.133631300E-02
330 1.225094268E+00 1.160333035E+00 6.476123300E-02 1.189691928E+00 1.137085394E+00 5.260653400E-02
335 1.230433547E+00 1.162074781E+00 6.835876600E-02 1.188875097E+00 1.136754489E+00 5.212060800E-02
340 1.234589454E+00 1.162498938E+00 7.209051600E-02 1.186367593E+00 1.139693713E+00 4.667388000E-02
