T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153690372E+00 1.130514533E+00 2.317583900E-02 1.149253932E+00 1.129770883E+00 1.948304900E-02
295 1.149374840E+00 1.136251959E+00 1.312288100E-02 1.148446769E+00 1.135286781E+00 1.315998800E-02
300 1.151972530E+00 1.141632089E+00 1.034044100E-02 1.150828893E+00 1.139444291E+00 1.138460200E-02
305 1.141765786E+00 1.141846336E+00 -8.055000000E-05 1.140572329E+00 1.138424579E+00 2.147750000E-03
310 1.118332863E+00 1.142132589E+00 -2.379972600E-02 1.117192193E+00 1.140357275E+00 -2.316508200E-02
315 1.105628408E+00 1.145654649E+00 -4.002624100E-02 1.104597360E+00 1.143478630E+00 -3.888127000E-02
320 1.083502926E+00 1.143022514E+00 -5.951958800E-02 1.082490184E+00 1.140551484E+00 -5.806130000E-02
325 1.022557956E+00 1.121623764E+00 -9.906580800E-02 1.021660603E+00 1.119587839E+00 -9.792723600E-02
330 1.009695325E+00 1.085490658E+00 -7.579533300E-02 1.009909628E+00 1.084087706E+00 -7.417807800E-02
335 1.006299740E+00 1.061166427E+00 -5.486668700E-02 1.005981740E+00 1.059851775E+00 -5.387003500E-02
340 1.007188539E+00 1.008709887E+00 -1.521348000E-03 1.006880019E+00 1.008119458E+00 -1.239439000E-03
