N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+15 320 2.800E-4 3.776579E+1 1.699900E+1 5.630690E-1 7.993990E+1
1.468000E+10 1.778E+15 320 2.800E-4 3.775080E+1 1.696070E+1 5.622330E-1 7.990990E+1
2.154000E+10 1.778E+15 320 2.800E-4 3.772893E+1 1.689990E+1 5.610460E-1 7.983810E+1
3.162000E+10 1.778E+15 320 2.800E-4 3.769714E+1 1.682390E+1 5.593690E-1 7.978490E+1
4.642000E+10 1.778E+15 320 2.800E-4 3.765111E+1 1.672060E+1 5.570400E-1 7.972400E+1
6.813000E+10 1.778E+15 320 2.800E-4 3.758487E+1 1.658290E+1 5.539610E-1 7.964690E+1
1.000000E+11 1.778E+15 320 2.800E-4 3.749040E+1 1.639660E+1 5.500150E-1 7.951690E+1
1.468000E+11 1.778E+15 320 2.800E-4 3.735734E+1 1.617080E+1 5.450420E-1 7.941930E+1
2.154000E+11 1.778E+15 320 2.800E-4 3.717315E+1 1.588920E+1 5.392250E-1 7.926910E+1
3.162000E+11 1.778E+15 320 2.800E-4 3.692416E+1 1.556570E+1 5.326380E-1 7.914540E+1
4.642000E+11 1.778E+15 320 2.800E-4 3.659790E+1 1.518970E+1 5.255750E-1 7.896920E+1
6.813000E+11 1.778E+15 320 2.800E-4 3.618678E+1 1.478280E+1 5.183520E-1 7.880990E+1
1.000000E+12 1.778E+15 320 2.800E-4 3.569201E+1 1.434110E+1 5.112070E-1 7.859860E+1
1.468000E+12 1.778E+15 320 2.800E-4 3.512537E+1 1.388300E+1 5.043070E-1 7.837300E+1
2.154000E+12 1.778E+15 320 2.800E-4 3.450624E+1 1.342780E+1 4.977970E-1 7.817250E+1
3.162000E+12 1.778E+15 320 2.800E-4 3.385439E+1 1.296960E+1 4.916540E-1 7.792030E+1
4.642000E+12 1.778E+15 320 2.800E-4 3.318264E+1 1.251850E+1 4.857590E-1 7.766410E+1
6.813000E+12 1.778E+15 320 2.800E-4 3.249412E+1 1.207820E+1 4.800570E-1 7.742940E+1
1.000000E+13 1.778E+15 320 2.800E-4 3.178506E+1 1.163260E+1 4.743420E-1 7.715500E+1
1.468000E+13 1.778E+15 320 2.800E-4 3.104968E+1 1.119080E+1 4.686110E-1 7.691180E+1
2.154000E+13 1.778E+15 320 2.800E-4 3.028366E+1 1.073800E+1 4.627830E-1 7.661910E+1
3.162000E+13 1.778E+15 320 2.800E-4 2.948507E+1 1.028630E+1 4.568460E-1 7.636360E+1
4.642000E+13 1.778E+15 320 2.800E-4 2.865394E+1 9.823500E+0 4.508200E-1 7.604680E+1
6.813000E+13 1.778E+15 320 2.800E-4 2.779171E+1 9.362400E+0 4.446450E-1 7.576320E+1
1.000000E+14 1.778E+15 320 2.800E-4 2.690099E+1 8.893300E+0 4.383760E-1 7.541360E+1
