N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 315 2.100E-4 1.208904705E+00 1.213940037E+00
1.468000E+10 3.162E+15 315 2.100E-4 1.210512033E+00 1.213968156E+00
2.154000E+10 3.162E+15 315 2.100E-4 1.211643548E+00 1.214009339E+00
3.162000E+10 3.162E+15 315 2.100E-4 1.212453171E+00 1.214069244E+00
4.642000E+10 3.162E+15 315 2.100E-4 1.213054089E+00 1.214156247E+00
6.813000E+10 3.162E+15 315 2.100E-4 1.213531322E+00 1.214281844E+00
1.000000E+11 3.162E+15 315 2.100E-4 1.213951659E+00 1.214461933E+00
1.468000E+11 3.162E+15 315 2.100E-4 1.214371127E+00 1.214717460E+00
2.154000E+11 3.162E+15 315 2.100E-4 1.214840108E+00 1.215074671E+00
3.162000E+11 3.162E+15 315 2.100E-4 1.215405565E+00 1.215564017E+00
4.642000E+11 3.162E+15 315 2.100E-4 1.216109297E+00 1.216215990E+00
6.813000E+11 3.162E+15 315 2.100E-4 1.216982035E+00 1.217053596E+00
1.000000E+12 3.162E+15 315 2.100E-4 1.218033392E+00 1.218081204E+00
1.468000E+12 3.162E+15 315 2.100E-4 1.219242022E+00 1.219273878E+00
2.154000E+12 3.162E+15 315 2.100E-4 1.220552281E+00 1.220573466E+00
3.162000E+12 3.162E+15 315 2.100E-4 1.222006069E+00 1.222018756E+00
4.642000E+12 3.162E+15 315 2.100E-4 1.225732044E+00 1.225820469E+00
6.813000E+12 3.162E+15 315 2.100E-4 1.231327273E+00 1.231333812E+00
1.000000E+13 3.162E+15 315 2.100E-4 1.232399861E+00 1.232404235E+00
