T nFsrh nFBsrh dnsrh nF nFB dn
290 1.214273847E+00 1.151299800E+00 6.297404700E-02 1.211145204E+00 1.151273608E+00 5.987159600E-02
295 1.203072900E+00 1.159218511E+00 4.385438900E-02 1.203026144E+00 1.159192879E+00 4.383326500E-02
300 1.212079128E+00 1.167059462E+00 4.501966600E-02 1.212018335E+00 1.166772944E+00 4.524539100E-02
305 1.210461244E+00 1.173574072E+00 3.688717200E-02 1.210389117E+00 1.172995125E+00 3.739399200E-02
310 1.219428007E+00 1.171648460E+00 4.777954700E-02 1.219332345E+00 1.171224104E+00 4.810824100E-02
315 1.228247550E+00 1.179013356E+00 4.923419400E-02 1.228118602E+00 1.178571521E+00 4.954708100E-02
320 1.226788890E+00 1.186114952E+00 4.067393800E-02 1.226222600E+00 1.185650074E+00 4.057252600E-02
325 1.229778994E+00 1.189257767E+00 4.052122700E-02 1.229616155E+00 1.189004271E+00 4.061188400E-02
330 1.238052867E+00 1.191565701E+00 4.648716600E-02 1.237119200E+00 1.191210075E+00 4.590912500E-02
335 1.241389887E+00 1.194849764E+00 4.654012300E-02 1.240364692E+00 1.194576988E+00 4.578770400E-02
340 1.248670063E+00 1.203326490E+00 4.534357300E-02 1.248351235E+00 1.203108086E+00 4.524314900E-02
