T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193166144E+00 1.131808512E+00 6.135763200E-02 1.181704119E+00 1.131105344E+00 5.059877500E-02
295 1.191346239E+00 1.137485641E+00 5.386059800E-02 1.189973426E+00 1.136568333E+00 5.340509300E-02
300 1.199881182E+00 1.142858043E+00 5.702313900E-02 1.194066908E+00 1.141677172E+00 5.238973600E-02
305 1.208253387E+00 1.147865149E+00 6.038823800E-02 1.196160429E+00 1.146364474E+00 4.979595500E-02
310 1.206518339E+00 1.152499202E+00 5.401913700E-02 1.198417969E+00 1.150616184E+00 4.780178500E-02
315 1.209021220E+00 1.156646480E+00 5.237474000E-02 1.201542780E+00 1.154313216E+00 4.722956400E-02
320 1.212831028E+00 1.160211600E+00 5.261942800E-02 1.208265318E+00 1.157356978E+00 5.090834000E-02
325 1.219269967E+00 1.163198983E+00 5.607098400E-02 1.214372670E+00 1.159749282E+00 5.462338800E-02
330 1.225661250E+00 1.165712617E+00 5.994863300E-02 1.219615077E+00 1.161592889E+00 5.802218800E-02
335 1.231177600E+00 1.167598784E+00 6.357881600E-02 1.223899176E+00 1.162736495E+00 6.116268100E-02
340 1.235553858E+00 1.168417018E+00 6.713684000E-02 1.226865943E+00 1.163683084E+00 6.318285900E-02
