T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193122342E+00 1.129499053E+00 6.362328900E-02 1.179455378E+00 1.127344801E+00 5.211057700E-02
295 1.191288788E+00 1.134890849E+00 5.639793900E-02 1.177418143E+00 1.132098509E+00 4.531963400E-02
300 1.199799177E+00 1.139983491E+00 5.981568600E-02 1.182150874E+00 1.136412465E+00 4.573840900E-02
305 1.208137739E+00 1.144720549E+00 6.341719000E-02 1.185480482E+00 1.140214125E+00 4.526635700E-02
310 1.206370427E+00 1.149098664E+00 5.727176300E-02 1.188926955E+00 1.143485807E+00 4.544114800E-02
315 1.208829503E+00 1.153010528E+00 5.581897500E-02 1.194877498E+00 1.146110357E+00 4.876714100E-02
320 1.211986231E+00 1.156363941E+00 5.562229000E-02 1.199924976E+00 1.147992300E+00 5.193267600E-02
325 1.218930791E+00 1.159165935E+00 5.976485600E-02 1.204187954E+00 1.149139194E+00 5.504876000E-02
330 1.225210721E+00 1.161522371E+00 6.368835000E-02 1.207196097E+00 1.149660390E+00 5.753570700E-02
335 1.230586690E+00 1.163282391E+00 6.730429900E-02 1.209134772E+00 1.149422327E+00 5.971244500E-02
340 1.234788456E+00 1.163780371E+00 7.100808500E-02 1.209499680E+00 1.150281173E+00 5.921850700E-02
