T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193146117E+00 1.130868998E+00 6.227711900E-02 1.181203217E+00 1.129847675E+00 5.135554200E-02
295 1.191319925E+00 1.136416033E+00 5.490389200E-02 1.189310375E+00 1.135086793E+00 5.422358200E-02
300 1.199843602E+00 1.141658510E+00 5.818509200E-02 1.187455111E+00 1.139950983E+00 4.750412800E-02
305 1.208200321E+00 1.146538447E+00 6.166187400E-02 1.192675108E+00 1.144373413E+00 4.830169500E-02
310 1.206450633E+00 1.151050633E+00 5.540000000E-02 1.197175418E+00 1.148340270E+00 4.883514800E-02
315 1.208933375E+00 1.155082833E+00 5.385054200E-02 1.200018035E+00 1.151732546E+00 4.828548900E-02
320 1.212122977E+00 1.158543990E+00 5.357898700E-02 1.206342468E+00 1.154455061E+00 5.188740700E-02
325 1.219114736E+00 1.161437432E+00 5.767730400E-02 1.212003970E+00 1.156508798E+00 5.549517200E-02
330 1.225455109E+00 1.163870667E+00 6.158444200E-02 1.216698230E+00 1.158000029E+00 5.869820100E-02
335 1.230907439E+00 1.165689934E+00 6.521750500E-02 1.220394335E+00 1.158780214E+00 6.161412100E-02
340 1.235203707E+00 1.166354739E+00 6.884896800E-02 1.222694275E+00 1.159629591E+00 6.306468400E-02
